#server;sizelist;margin;threshold;trust_level;trust_vector;error;mistake_time;error_rate;total_time;pa;td_mean;td_max;date
2001:660:4403:480::8674;100;1500000000;60;20;FFTF;215;6164474917551;0.003981816152222;53995461312305;0.885833461410836;7712.936707717592000;9400.611060000000000;04/03/2025 17:12:36.370
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;243;6728971893149;0.004355227660269;55795016691496;0.879398335332435;7790.716832020576500;9400.611060000000000;04/03/2025 17:42:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;260;7154109642926;0.004514052028411;57597918314544;0.875792218672606;7791.831348073077000;9400.611060000000000;04/03/2025 18:12:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;260;7154109642926;0.004377166516090;59399156747703;0.879558733917504;7791.831348073077000;9400.611060000000000;04/03/2025 18:42:36.371
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;260;7154109642926;0.004248446950638;61198834072989;0.883100556549923;7791.831348073077000;9400.611060000000000;04/03/2025 19:12:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;0.004413039181361;62995135228839;0.808308305310808;7802.689013715827000;9400.611060000000000;04/03/2025 19:42:36.371
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;0.004290147051263;64799643620184;0.813646440712374;7802.689013715827000;9400.611060000000000;04/03/2025 20:12:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;-0.000004502859229;-61738550071437311;1.000000000000000;7802.689013715827000;9400.611060000000000;04/03/2025 20:42:36.372
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;-0.000004502859229;-61738550071437311;1.000000000000000;7802.689013715827000;9400.611060000000000;04/03/2025 21:12:36.371
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;-0.000004502859229;-61738550071437311;1.000000000000000;7802.689013715827000;9400.611060000000000;04/03/2025 21:42:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;0.003861257954037;71997261853307;0.832276340539243;7802.689013715827000;9400.611060000000000;04/03/2025 22:12:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;0.003766965274026;73799459187173;0.836372185349431;7802.689013715827000;9400.611060000000000;04/03/2025 22:42:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;0.003677310726895;75598724352212;0.840266560941809;7802.689013715827000;9400.611060000000000;04/03/2025 23:12:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;278;12075644229191;0.003591747191936;77399656808843;0.843983232910002;7802.689013715827000;9400.611060000000000;04/03/2025 23:42:36.371
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;278;12075644229191;0.003510322009790;79195013797798;0.847520144891663;7802.689013715827000;9400.611060000000000;05/03/2025 00:12:36.370
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;287;12667592921158;0.003543216308193;80999852968721;0.843609680056460;7788.917354118466000;9400.611060000000000;05/03/2025 00:42:36.370
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;316;13212604200155;0.003816461758174;82799205133717;0.840425953620965;7765.920994579113500;9400.611060000000000;05/03/2025 01:12:36.370
2001:660:4403:480::8674;100;1500000000;60;80;FTFT;341;14014244426878;0.004030970529804;84595011915545;0.834337224978831;7762.106797152493000;9400.611060000000000;05/03/2025 01:42:36.370
2001:660:4403:480::8674;100;1500000000;60;100;TTFT;362;14369467188410;0.004190056785122;86395010512831;0.833677117427101;7757.188461287293000;9400.611060000000000;05/03/2025 02:12:36.370
