200;1741050755869
200;1741050756178
200;1741050756191
200;1741050760942
200;1741050760950
200;1741050760989
200;1741050765927
200;1741050765933
200;1741050766016
200;1741050770910
200;1741050770919
200;1741050770954
200;1741050775890
200;1741050775898
200;1741050775955
200;1741050780901
200;1741050780909
200;1741050780994
200;1741050785867
200;1741050785901
200;1741050786025
200;1741050790905
200;1741050790964
200;1741050791010
200;1741050795873
200;1741050795957
200;1741050795965
200;1741050800974
200;1741050800982
200;1741050800991
200;1741050805909
200;1741050805916
200;1741050805995
200;1741050810866
200;1741050810908
200;1741050810968
200;1741050815910
200;1741050815920
200;1741050815978
200;1741050820876
200;1741050820951
200;1741050820959
200;1741050825943
200;1741050825954
200;1741050825980
200;1741050830910
200;1741050830919
200;1741050830928
200;1741050835851
200;1741050835946
200;1741050836013
200;1741050840877
200;1741050840953
200;1741050840963
200;1741050845957
200;1741050845965
200;1741050848408
200;1741050850965
200;1741050850972
200;1741050850980
200;1741050855902
200;1741050855910
200;1741050857997
200;1741050860870
200;1741050860918
200;1741050860982
200;1741050865868
200;1741050865959
200;1741050865969
200;1741050870870
200;1741050870878
200;1741050870965
200;1741050875865
200;1741050875909
200;1741050875916
200;1741050880867
200;1741050880914
200;1741050880923
200;1741050885876
200;1741050885902
200;1741050885907
200;1741050890908
200;1741050890916
200;1741050890924
200;1741050895872
200;1741050895922
200;1741050895987
200;1741050900913
200;1741050900920
200;1741050900967
200;1741050905873
200;1741050905883
200;1741050906013
200;1741050910921
200;1741050910927
200;1741050910949
200;1741050915938
200;1741050915945
200;1741050916128
200;1741050920909
200;1741050920916
200;1741050920970
200;1741050925881
200;1741050925890
200;1741050926047
200;1741050930868
200;1741050930962
200;1741050930970
200;1741050935867
200;1741050935929
200;1741050935936
200;1741050940961
200;1741050940970
200;1741050941009
200;1741050945874
200;1741050945934
200;1741050948225
200;1741050950871
200;1741050953487
200;1741050955937
200;1741050955945
200;1741050956021
200;1741050960922
200;1741050960928
200;1741050961013
200;1741050965925
200;1741050965930
200;1741050966014
200;1741050970884
200;1741050970958
200;1741050971036
200;1741050975923
200;1741050975930
200;1741050975959
200;1741050980872
200;1741050980879
200;1741050981028
200;1741050985937
200;1741050985945
200;1741050985951
200;1741050990873
200;1741050990881
200;1741050991093
200;1741050995905
200;1741050995930
200;1741050995963
200;1741051000888
200;1741051000896
200;1741051000972
200;1741051005909
200;1741051005916
200;1741051005922
200;1741051010893
200;1741051010901
200;1741051011119
200;1741051015946
200;1741051015953
200;1741051016030
200;1741051020983
200;1741051021047
200;1741051021113
200;1741051025898
200;1741051025941
200;1741051027907
200;1741051030928
200;1741051030935
200;1741051033468
200;1741051035868
200;1741051035911
200;1741051035918
200;1741051040885
200;1741051040945
200;1741051043212
200;1741051045888
200;1741051048541
200;1741051048712
200;1741051050865
200;1741051050909
200;1741051050918
200;1741051055951
200;1741051055999
200;1741051058843
200;1741051060871
200;1741051060881
200;1741051060919
200;1741051065871
200;1741051065908
200;1741051066143
200;1741051070909
200;1741051070917
200;1741051070979
200;1741051075968
200;1741051075977
200;1741051076053
200;1741051080873
200;1741051080880
200;1741051080966
200;1741051085935
200;1741051085945
200;1741051085974
200;1741051090876
200;1741051090885
200;1741051090955
200;1741051095893
200;1741051095901
200;1741051096084
200;1741051100969
200;1741051100978
200;1741051100993
200;1741051105866
200;1741051105919
200;1741051105928
200;1741051110875
200;1741051110886
200;1741051110990
200;1741051115872
200;1741051115944
200;1741051115952
200;1741051120921
200;1741051120929
200;1741051120950
200;1741051125901
200;1741051125909
200;1741051126053
200;1741051130866
200;1741051130913
200;1741051130920
200;1741051135919
200;1741051135927
200;1741051135984
200;1741051140866
200;1741051140957
200;1741051140965
200;1741051145852
200;1741051145891
200;1741051145961
200;1741051151161
200;1741051151215
200;1741051151257
200;1741051155867
200;1741051155910
200;1741051155920
200;1741051160880
200;1741051160887
200;1741051160963
200;1741051165872
200;1741051165945
200;1741051165956
200;1741051170863
200;1741051170925
200;1741051171023
200;1741051175873
200;1741051175958
200;1741051175967
200;1741051180909
200;1741051180939
200;1741051180948
200;1741051185885
200;1741051185893
200;1741051185969
200;1741051190911
200;1741051190918
200;1741051190979
200;1741051195871
200;1741051195919
200;1741051196022
200;1741051200867
200;1741051200903
200;1741051200909
200;1741051205877
200;1741051205955
200;1741051206103
200;1741051210869
200;1741051210907
200;1741051210913
200;1741051215978
200;1741051216058
200;1741051216126
200;1741051220867
200;1741051220954
200;1741051220961
200;1741051225873
200;1741051225961
200;1741051225973
200;1741051230885
200;1741051230893
200;1741051231042
200;1741051235913
200;1741051235921
200;1741051236045
200;1741051240930
200;1741051240946
200;1741051241040
200;1741051245909
200;1741051245918
200;1741051246061
200;1741051250917
200;1741051250925
200;1741051250934
200;1741051255911
200;1741051255925
200;1741051255931
200;1741051260869
200;1741051260957
200;1741051260966
200;1741051265957
200;1741051265966
200;1741051265973
200;1741051270941
200;1741051270948
200;1741051271013
200;1741051275891
200;1741051275929
200;1741051276100
200;1741051280955
200;1741051280964
200;1741051281165
200;1741051285998
200;1741051286008
200;1741051286160
200;1741051290898
200;1741051290906
200;1741051291036
200;1741051295864
200;1741051295938
200;1741051295948
200;1741051300891
200;1741051300899
200;1741051301033
200;1741051305937
200;1741051305946
200;1741051306014
200;1741051310917
200;1741051310924
200;1741051310930
200;1741051315893
200;1741051315900
200;1741051316039
200;1741051320925
200;1741051320932
200;1741051320938
200;1741051325865
200;1741051325908
200;1741051325917
200;1741051330873
200;1741051330925
200;1741051330934
200;1741051335899
200;1741051335978
200;1741051335986
200;1741051340975
200;1741051340984
200;1741051341083
200;1741051345901
200;1741051345910
200;1741051345919
200;1741051350969
200;1741051350978
200;1741051350985
200;1741051355928
200;1741051355933
200;1741051355951
200;1741051360965
200;1741051360974
200;1741051361079
200;1741051365957
200;1741051365966
200;1741051366115
200;1741051370873
200;1741051370935
200;1741051370943
200;1741051375880
200;1741051375889
200;1741051375925
200;1741051380859
200;1741051380896
200;1741051381011
200;1741051385908
200;1741051385917
200;1741051385925
200;1741051390888
200;1741051390898
200;1741051390979
200;1741051395897
200;1741051395907
200;1741051396045
200;1741051400868
200;1741051400876
200;1741051400930
200;1741051405908
200;1741051405921
200;1741051405930
200;1741051410909
200;1741051410917
200;1741051410955
200;1741051415871
200;1741051415994
200;1741051416003
200;1741051420908
200;1741051420915
200;1741051421098
200;1741051425965
200;1741051426001
200;1741051426044
200;1741051430894
200;1741051430926
200;1741051430969
200;1741051435895
200;1741051435903
200;1741051435940
200;1741051441023
200;1741051441075
200;1741051441129
200;1741051445868
200;1741051445958
200;1741051445965
200;1741051450868
200;1741051450973
200;1741051450980
200;1741051455936
200;1741051455944
200;1741051455996
200;1741051460973
200;1741051460982
200;1741051461041
200;1741051465868
200;1741051465958
200;1741051465965
200;1741051470873
200;1741051470880
200;1741051470950
200;1741051475908
200;1741051475916
200;1741051475923
200;1741051480875
200;1741051480970
200;1741051480978
200;1741051485912
200;1741051485919
200;1741051486051
200;1741051490872
200;1741051490923
200;1741051490930
200;1741051495892
200;1741051495901
200;1741051495977
200;1741051500925
200;1741051500934
200;1741051500985
200;1741051505888
200;1741051505912
200;1741051505919
200;1741051510879
200;1741051510957
200;1741051511050
200;1741051515866
200;1741051515974
200;1741051515981
200;1741051520937
200;1741051520944
200;1741051521090
200;1741051525969
200;1741051525978
200;1741051525988
200;1741051530867
200;1741051533574
200;1741051533677
200;1741051536010
200;1741051536018
200;1741051536212
200;1741051540893
200;1741051540901
200;1741051543569
200;1741051545873
200;1741051545927
200;1741051546083
200;1741051550888
200;1741051550896
200;1741051550965
200;1741051555893
200;1741051555949
200;1741051558493
200;1741051560866
200;1741051560961
200;1741051560969
200;1741051565871
200;1741051565918
200;1741051565926
200;1741051570874
200;1741051570923
200;1741051570931
200;1741051575925
200;1741051575934
200;1741051575943
200;1741051580927
200;1741051581057
200;1741051583606
200;1741051585905
200;1741051585949
200;1741051585961
200;1741051590873
200;1741051590917
200;1741051590926
200;1741051595908
200;1741051595915
200;1741051595922
200;1741051600883
200;1741051600892
200;1741051600997
200;1741051605877
200;1741051606020
200;1741051606030
200;1741051610857
200;1741051610906
200;1741051610956
200;1741051616013
200;1741051616064
200;1741051616110
200;1741051620867
200;1741051620908
200;1741051620915
200;1741051625901
200;1741051625966
200;1741051626076
200;1741051630872
200;1741051630962
200;1741051630970
200;1741051635866
200;1741051635939
200;1741051635946
200;1741051640907
200;1741051640925
200;1741051643665
200;1741051645933
200;1741051645941
200;1741051648711
200;1741051650909
200;1741051650917
200;1741051650924
200;1741051655913
200;1741051655960
200;1741051655964
200;1741051660867
200;1741051660969
200;1741051660977
200;1741051665871
200;1741051665962
200;1741051666010
200;1741051670892
200;1741051670899
200;1741051670964
200;1741051675909
200;1741051675915
200;1741051675951
200;1741051680891
200;1741051680898
200;1741051680974
200;1741051685916
200;1741051685922
200;1741051685985
200;1741051690914
200;1741051690947
200;1741051691072
200;1741051695912
200;1741051695921
200;1741051696207
200;1741051700912
200;1741051700925
200;1741051700930
200;1741051705867
200;1741051705924
