3;1741050755862;1
1;1741050756175;1
0;1741050756189;1
3;1741050760939;2
0;1741050760947;2
1;1741050760986;2
1;1741050765925;3
3;1741050765931;3
0;1741050766013;3
0;1741050770907;4
3;1741050770916;4
1;1741050770950;4
0;1741050775887;5
3;1741050775895;5
1;1741050775952;5
0;1741050780898;6
3;1741050780907;6
1;1741050780990;6
0;1741050785864;7
3;1741050785898;7
1;1741050786022;7
3;1741050790901;8
1;1741050790960;8
0;1741050791006;8
0;1741050795869;9
1;1741050795954;9
3;1741050795962;9
0;1741050800970;10
3;1741050800979;10
1;1741050800988;10
0;1741050805906;11
3;1741050805914;11
1;1741050805992;11
3;1741050810863;12
1;1741050810905;12
0;1741050810964;12
0;1741050815906;13
3;1741050815916;13
1;1741050815974;13
0;1741050820873;14
1;1741050820948;14
3;1741050820956;14
1;1741050825939;15
3;1741050825950;15
0;1741050825977;15
0;1741050830906;16
3;1741050830916;16
1;1741050830924;16
3;1741050835849;17
0;1741050835942;17
1;1741050836009;17
0;1741050840873;18
3;1741050840949;18
1;1741050840960;18
0;1741050845954;19
3;1741050845962;19
1;1741050848404;19
1;1741050850962;20
3;1741050850970;20
0;1741050850977;20
0;1741050855898;21
3;1741050855906;21
1;1741050857994;21
0;1741050860866;22
3;1741050860915;22
1;1741050860978;22
0;1741050865864;23
3;1741050865956;23
1;1741050865965;23
0;1741050870867;24
3;1741050870875;24
1;1741050870962;24
0;1741050875863;25
1;1741050875906;25
3;1741050875914;25
0;1741050880864;26
1;1741050880911;26
3;1741050880920;26
0;1741050885872;27
3;1741050885901;27
1;1741050885905;27
0;1741050890906;28
3;1741050890913;28
1;1741050890921;28
0;1741050895869;29
3;1741050895920;29
1;1741050895984;29
0;1741050900910;30
3;1741050900917;30
1;1741050900965;30
0;1741050905869;31
3;1741050905880;31
1;1741050906009;31
0;1741050910918;32
3;1741050910925;32
1;1741050910947;32
0;1741050915935;33
3;1741050915943;33
1;1741050916125;33
1;1741050920906;34
3;1741050920914;34
0;1741050920966;34
0;1741050925878;35
3;1741050925887;35
1;1741050926045;35
0;1741050930865;36
3;1741050930959;36
1;1741050930966;36
0;1741050935864;37
1;1741050935926;37
3;1741050935933;37
1;1741050940958;38
3;1741050940967;38
0;1741050941006;38
3;1741050945871;39
0;1741050945931;39
1;1741050948222;39
3;1741050950868;40
1;1741050953484;40
1;1741050955934;41
3;1741050955942;41
0;1741050956018;40
1;1741050960919;42
3;1741050960926;42
0;1741050961010;41
3;1741050965923;43
0;1741050965928;42
1;1741050966011;43
3;1741050970882;44
1;1741050970955;44
0;1741050971033;43
3;1741050975921;45
0;1741050975927;44
1;1741050975957;45
0;1741050980869;45
3;1741050980876;46
1;1741050981025;46
1;1741050985934;47
3;1741050985942;47
0;1741050985950;46
0;1741050990870;47
3;1741050990878;48
1;1741050991090;48
3;1741050995903;49
1;1741050995926;49
0;1741050995960;48
0;1741051000885;49
3;1741051000893;50
1;1741051000968;50
0;1741051005905;50
3;1741051005914;51
1;1741051005919;51
0;1741051010890;51
3;1741051010898;52
1;1741051011116;52
1;1741051015943;53
3;1741051015951;53
0;1741051016027;52
3;1741051020980;54
0;1741051021045;53
1;1741051021110;54
3;1741051025895;55
1;1741051025937;55
0;1741051027904;54
3;1741051030925;56
1;1741051030933;56
0;1741051033464;55
0;1741051035864;56
1;1741051035909;57
3;1741051035915;57
3;1741051040882;58
0;1741051040942;57
1;1741051043209;58
3;1741051045885;59
1;1741051048538;59
0;1741051048709;58
0;1741051050863;59
1;1741051050906;60
3;1741051050914;60
3;1741051055949;61
0;1741051055998;60
1;1741051058840;61
0;1741051060867;61
3;1741051060879;62
1;1741051060917;62
3;1741051065868;63
0;1741051065906;62
1;1741051066139;63
0;1741051070906;63
3;1741051070914;64
1;1741051070976;64
1;1741051075966;65
3;1741051075973;65
0;1741051076049;64
0;1741051080871;65
3;1741051080878;66
1;1741051080963;66
0;1741051085931;66
3;1741051085941;67
1;1741051085972;67
0;1741051090873;67
3;1741051090881;68
1;1741051090951;68
0;1741051095889;68
3;1741051095898;69
1;1741051096080;69
0;1741051100966;69
3;1741051100975;70
1;1741051100990;70
0;1741051105863;70
1;1741051105916;71
3;1741051105924;71
0;1741051110870;71
3;1741051110882;72
1;1741051110987;72
0;1741051115868;72
3;1741051115941;73
1;1741051115949;73
0;1741051120918;73
3;1741051120927;74
1;1741051120947;74
0;1741051125897;74
3;1741051125906;75
1;1741051126050;75
0;1741051130862;75
1;1741051130910;76
3;1741051130917;76
0;1741051135915;76
3;1741051135924;77
1;1741051135981;77
0;1741051140863;77
1;1741051140954;78
3;1741051140963;78
3;1741051145850;79
0;1741051145887;78
1;1741051145957;79
3;1741051151158;80
0;1741051151212;79
1;1741051151254;80
0;1741051155863;80
1;1741051155906;81
