m3_22.oml;0.046656;0.179053;0.1634296;0.162076;5000000000;2024-01-04 02:47:27
m3_27.oml;0.045924;0.180031;0.1596368;0.157435;5000000000;2024-01-04 02:47:27
m3_16.oml;0.045435;0.177221;0.1588821;0.157802;5000000000;2024-01-04 02:47:27
m3_19.oml;0.048;0.182351;0.1632325;0.162198;5000000000;2024-01-04 02:47:27
m3_13.oml;0.048122;0.184672;0.1662533;0.163664;5000000000;2024-01-04 02:47:27
m3_20.oml;0.047756;0.181618;0.1635422;0.165252;5000000000;2024-01-04 02:47:27
m3_26.oml;0.045435;0.179664;0.161299;0.161099;5000000000;2024-01-04 02:47:27
m3_11.oml;0.045924;0.18113;0.160886;0.159878;5000000000;2024-01-04 02:47:27
m3_24.oml;0.048366;0.182351;0.163539;0.164153;5000000000;2024-01-04 02:47:27
m3_28.oml;0.067053;0.177466;0.1625097;0.161832;5000000000;2024-01-04 02:47:27
m3_21.oml;0.045557;0.183328;0.1642228;0.167695;5000000000;2024-01-04 02:47:27
m3_15.oml;0.046656;0.181008;0.163333;0.168305;5000000000;2024-01-04 02:47:27
m3_17.oml;0.042382;0.179786;0.1580567;0.15487;5000000000;2024-01-04 02:47:27
m3_18.oml;0.045557;0.176855;0.1607057;0.15829;5000000000;2024-01-04 02:47:27
m3_12.oml;0.047145;0.180031;0.1631802;0.162687;5000000000;2024-01-04 02:47:27
m3_1.oml;0.044824;0.171725;0.1608019;0.161466;5000000000;2024-01-04 02:47:27
m3_23.oml;0.047145;0.181985;0.1629299;0.16;5000000000;2024-01-04 02:47:27
m3_14.oml;0.071817;0.17942;0.1657912;0.168672;5000000000;2024-01-04 02:47:27
m3_25.oml;0.047145;0.185405;0.1635921;0.160611;5000000000;2024-01-04 02:47:27
m3_10.oml;0.045679;0.179786;0.1611285;0.157679;5000000000;2024-01-04 02:47:27
m3_22.oml;0.046656;0.183328;0.1635785;0.171481;5000000000;2024-01-04 02:52:26
m3_27.oml;0.045924;0.180031;0.1598141;0.162809;5000000000;2024-01-04 02:52:26
m3_16.oml;0.045435;0.178076;0.1590302;0.164641;5000000000;2024-01-04 02:52:26
m3_19.oml;0.0;0.182351;0.1633468;0.0;5000000000;2024-01-04 02:52:26
m3_13.oml;0.048122;0.184672;0.1663933;0.1;5000000000;2024-01-04 02:52:26
m3_20.oml;0.047756;0.182351;0.1636955;0.16;5000000000;2024-01-04 02:52:26
m3_26.oml;0.045435;0.179786;0.1615134;0.159389;5000000000;2024-01-04 02:52:26
m3_11.oml;0.045924;0.18113;0.1610164;0.163;5000000000;2024-01-04 02:52:26
m3_24.oml;0.0;0.182351;0.1636632;0.0;5000000000;2024-01-04 02:52:26
m3_28.oml;0.067053;0.177466;0.1626406;0.1;5000000000;2024-01-04 02:52:26
m3_21.oml;0.045557;0.183328;0.1643453;0.165252;5000000000;2024-01-04 02:52:26
m3_15.oml;0.046656;0.181008;0.1634784;0.172947;5000000000;2024-01-04 02:52:26
m3_17.oml;0.042382;0.179786;0.1582168;0.158534;5000000000;2024-01-04 02:52:26
m3_18.oml;0.045557;0.176855;0.1608543;0.160489;5000000000;2024-01-04 02:52:26
m3_12.oml;0.047145;0.180763;0.1633397;0.169282;5000000000;2024-01-04 02:52:26
m3_1.oml;0.044824;0.171725;0.1607339;0.159389;5000000000;2024-01-04 02:52:26
m3_23.oml;0.0;0.181985;0.1630735;0.0;5000000000;2024-01-04 02:52:26
m3_14.oml;0.071817;0.180275;0.1659109;0.165252;5000000000;2024-01-04 02:52:26
m3_25.oml;0.047145;0.185405;0.1637527;0.16513;5000000000;2024-01-04 02:52:26
m3_10.oml;0.045679;0.179786;0.1612745;0.157313;5000000000;2024-01-04 02:52:26
m3_22.oml;0.046656;0.183328;0.1637106;0.16684;5000000000;2024-01-04 02:57:26
m3_27.oml;0.045924;0.180031;0.1599654;0.160122;5000000000;2024-01-04 02:57:26
m3_16.oml;0.045435;0.178076;0.159158;0.16;5000000000;2024-01-04 02:57:26
m3_19.oml;0.0;0.182351;0.1634636;0.163542;5000000000;2024-01-04 02:57:26
m3_13.oml;0.048122;0.184672;0.1665146;0.164885;5000000000;2024-01-04 02:57:26
m3_20.oml;0.0;0.182351;0.1638243;0.0;5000000000;2024-01-04 02:57:26
m3_26.oml;0.045435;0.180397;0.1617011;0.165008;5000000000;2024-01-04 02:57:26
m3_11.oml;0.045924;0.18113;0.1611373;0.161832;5000000000;2024-01-04 02:57:26
m3_24.oml;0.0;0.182351;0.1637675;0.16574;5000000000;2024-01-04 02:57:26
m3_28.oml;0.067053;0.177832;0.1627642;0.162198;5000000000;2024-01-04 02:57:26
m3_21.oml;0.045557;0.183328;0.1644454;0.170382;5000000000;2024-01-04 02:57:26
m3_15.oml;0.046656;0.181008;0.1636135;0.163298;5000000000;2024-01-04 02:57:26
m3_17.oml;0.042382;0.179786;0.1583513;0.169405;5000000000;2024-01-04 02:57:26
m3_18.oml;0.045557;0.177954;0.1609927;0.159511;5000000000;2024-01-04 02:57:26
m3_12.oml;0.047145;0.181374;0.1634686;0.162809;5000000000;2024-01-04 02:57:26
m3_1.oml;0.044824;0.171725;0.1606804;0.156702;5000000000;2024-01-04 02:57:26
m3_23.oml;0.0;0.181985;0.1632004;0.163053;5000000000;2024-01-04 02:57:26
m3_14.oml;0.071817;0.180275;0.1660206;0.168672;5000000000;2024-01-04 02:57:26
m3_25.oml;0.047145;0.185405;0.1639012;0.16171;5000000000;2024-01-04 02:57:26
m3_10.oml;0.045679;0.180031;0.161383;0.161099;5000000000;2024-01-04 02:57:26
