3;04-03-2025 03:02:13.254;04-03-2025 03:01:58.356;14898
3;04-03-2025 03:08:08.253;04-03-2025 03:07:53.353;14900
3;04-03-2025 04:13:23.254;04-03-2025 04:13:08.365;14889
3;04-03-2025 06:39:03.254;04-03-2025 06:38:48.368;14886
3;04-03-2025 07:36:58.254;04-03-2025 07:36:43.337;14917
3;04-03-2025 09:47:13.254;04-03-2025 09:46:58.334;14920
3;04-03-2025 09:54:53.254;04-03-2025 09:54:38.335;14919
3;04-03-2025 09:57:23.254;04-03-2025 09:57:08.360;14894
1;04-03-2025 13:07:56.729;04-03-2025 13:06:33.463;83266
1;04-03-2025 13:08:07.566;04-03-2025 13:06:33.463;94103
1;04-03-2025 13:08:09.916;04-03-2025 13:06:33.463;96453
1;04-03-2025 13:08:10.004;04-03-2025 13:06:33.463;96541
1;04-03-2025 13:08:10.735;04-03-2025 13:06:33.463;97272
1;04-03-2025 13:08:20.391;04-03-2025 13:06:33.463;106928
1;04-03-2025 13:08:20.582;04-03-2025 13:06:33.463;107119
1;04-03-2025 13:08:25.540;04-03-2025 13:06:33.463;112077
1;04-03-2025 13:08:34.851;04-03-2025 13:06:33.463;121388
1;04-03-2025 13:08:40.334;04-03-2025 13:06:33.463;126871
1;04-03-2025 13:08:41.462;04-03-2025 13:06:33.463;127999
1;04-03-2025 13:08:44.947;04-03-2025 13:06:33.463;131484
1;04-03-2025 13:08:45.984;04-03-2025 13:06:33.463;132521
1;04-03-2025 13:08:51.614;04-03-2025 13:06:33.463;138151
1;04-03-2025 13:08:53.620;04-03-2025 13:06:33.463;140157
1;04-03-2025 13:09:00.961;04-03-2025 13:06:33.463;147498
1;04-03-2025 13:09:17.699;04-03-2025 13:06:33.463;164236
1;04-03-2025 13:09:25.713;04-03-2025 13:06:33.463;172250
1;04-03-2025 13:09:32.635;04-03-2025 13:06:33.463;179172
1;04-03-2025 13:09:37.480;04-03-2025 13:06:33.463;184017
1;04-03-2025 13:09:47.723;04-03-2025 13:06:33.463;194260
1;04-03-2025 13:09:48.229;04-03-2025 13:06:33.463;194766
1;04-03-2025 13:09:53.828;04-03-2025 13:06:33.463;200365
1;04-03-2025 13:09:58.652;04-03-2025 13:06:33.463;205189
1;04-03-2025 13:10:00.430;04-03-2025 13:06:33.463;206967
1;04-03-2025 13:10:00.514;04-03-2025 13:06:33.463;207051
1;04-03-2025 13:10:01.209;04-03-2025 13:06:33.463;207746
1;04-03-2025 13:10:02.292;04-03-2025 13:06:33.463;208829
1;04-03-2025 13:10:05.319;04-03-2025 13:06:33.463;211856
1;04-03-2025 13:10:16.544;04-03-2025 13:06:33.463;223081
1;04-03-2025 13:10:17.855;04-03-2025 13:06:33.463;224392
1;04-03-2025 13:10:27.526;04-03-2025 13:06:33.463;234063
1;04-03-2025 13:10:34.262;04-03-2025 13:06:33.463;240799
1;04-03-2025 13:10:44.346;04-03-2025 13:06:33.463;250883
1;04-03-2025 13:10:48.989;04-03-2025 13:06:33.463;255526
1;04-03-2025 13:10:50.440;04-03-2025 13:06:33.463;256977
1;04-03-2025 13:10:54.112;04-03-2025 13:06:33.463;260649
1;04-03-2025 13:10:58.474;04-03-2025 13:06:33.463;265011
1;04-03-2025 13:10:59.839;04-03-2025 13:06:33.463;266376
1;04-03-2025 13:11:02.527;04-03-2025 13:06:33.463;269064
1;04-03-2025 13:11:10.830;04-03-2025 13:06:33.463;277367
1;04-03-2025 13:11:16.738;04-03-2025 13:06:33.463;283275
1;04-03-2025 13:11:21.112;04-03-2025 13:06:33.463;287649
