3;04-03-2025 03:02:13.254;04-03-2025 03:02:13.346;92
3;04-03-2025 03:02:13.254;04-03-2025 03:02:13.423;169
3;04-03-2025 03:02:13.254;04-03-2025 03:02:18.344;5090
3;04-03-2025 03:02:13.254;04-03-2025 03:02:23.381;10127
3;04-03-2025 03:02:13.254;04-03-2025 03:02:28.357;15103
3;04-03-2025 03:02:13.254;04-03-2025 03:02:33.295;20041
3;04-03-2025 03:02:13.254;04-03-2025 03:02:38.377;25123
3;04-03-2025 03:02:13.254;04-03-2025 03:02:43.331;30077
3;04-03-2025 03:02:13.254;04-03-2025 03:02:48.384;35130
3;04-03-2025 03:02:13.254;04-03-2025 03:02:53.339;40085
3;04-03-2025 03:02:13.254;04-03-2025 03:02:58.364;45110
3;04-03-2025 03:02:13.254;04-03-2025 03:03:03.347;50093
3;04-03-2025 03:02:13.254;04-03-2025 03:03:08.336;55082
3;04-03-2025 03:02:13.254;04-03-2025 03:03:13.345;60091
3;04-03-2025 03:02:13.254;04-03-2025 03:03:18.333;65079
3;04-03-2025 03:02:13.254;04-03-2025 03:03:23.357;70103
3;04-03-2025 03:02:13.254;04-03-2025 03:03:28.314;75060
3;04-03-2025 03:02:13.254;04-03-2025 03:03:33.334;80080
3;04-03-2025 03:02:13.254;04-03-2025 03:03:38.385;85131
3;04-03-2025 03:02:13.254;04-03-2025 03:03:43.335;90081
3;04-03-2025 03:02:13.254;04-03-2025 03:03:48.397;95143
3;04-03-2025 03:02:13.254;04-03-2025 03:03:53.367;100113
3;04-03-2025 03:02:13.254;04-03-2025 03:03:58.314;105060
3;04-03-2025 03:02:13.254;04-03-2025 03:04:03.351;110097
3;04-03-2025 03:02:13.254;04-03-2025 03:04:08.324;115070
3;04-03-2025 03:02:13.254;04-03-2025 03:04:13.317;120063
3;04-03-2025 03:02:13.254;04-03-2025 03:04:18.337;125083
3;04-03-2025 03:02:13.254;04-03-2025 03:04:23.311;130057
3;04-03-2025 03:02:13.254;04-03-2025 03:04:28.379;135125
3;04-03-2025 03:02:13.254;04-03-2025 03:04:33.333;140079
3;04-03-2025 03:02:13.254;04-03-2025 03:04:38.353;145099
3;04-03-2025 03:02:13.254;04-03-2025 03:04:43.343;150089
3;04-03-2025 03:02:13.254;04-03-2025 03:04:48.271;155017
3;04-03-2025 03:02:13.254;04-03-2025 03:04:53.333;160079
3;04-03-2025 03:02:13.254;04-03-2025 03:04:58.335;165081
3;04-03-2025 03:02:13.254;04-03-2025 03:05:03.331;170077
3;04-03-2025 03:02:13.254;04-03-2025 03:05:08.332;175078
3;04-03-2025 03:02:13.254;04-03-2025 03:05:13.334;180080
3;04-03-2025 03:02:13.254;04-03-2025 03:05:18.314;185060
3;04-03-2025 03:02:13.254;04-03-2025 03:05:23.316;190062
3;04-03-2025 03:02:13.254;04-03-2025 03:05:28.353;195099
3;04-03-2025 03:02:13.254;04-03-2025 03:05:33.336;200082
3;04-03-2025 03:02:13.254;04-03-2025 03:05:38.336;205082
3;04-03-2025 03:02:13.254;04-03-2025 03:05:43.355;210101
3;04-03-2025 03:02:13.254;04-03-2025 03:05:48.354;215100
3;04-03-2025 03:02:13.254;04-03-2025 03:05:53.356;220102
3;04-03-2025 03:02:13.254;04-03-2025 03:05:58.312;225058
3;04-03-2025 03:02:13.254;04-03-2025 03:06:03.341;230087
3;04-03-2025 03:02:13.254;04-03-2025 03:06:08.370;235116
3;04-03-2025 03:02:13.254;04-03-2025 03:06:13.339;240085
3;04-03-2025 03:02:13.254;04-03-2025 03:06:18.363;245109
3;04-03-2025 03:02:13.254;04-03-2025 03:06:23.335;250081
3;04-03-2025 03:02:13.254;04-03-2025 03:06:28.338;255084
3;04-03-2025 03:02:13.254;04-03-2025 03:06:33.398;260144
3;04-03-2025 03:02:13.254;04-03-2025 03:06:38.349;265095
3;04-03-2025 03:02:13.254;04-03-2025 03:06:43.341;270087
3;04-03-2025 03:02:13.254;04-03-2025 03:06:48.349;275095
3;04-03-2025 03:02:13.254;04-03-2025 03:06:53.347;280093
3;04-03-2025 03:02:13.254;04-03-2025 03:06:58.323;285069
3;04-03-2025 03:02:13.254;04-03-2025 03:07:03.346;290092
3;04-03-2025 03:02:13.254;04-03-2025 03:07:08.353;295099
3;04-03-2025 03:02:13.254;04-03-2025 03:07:13.343;300089
3;04-03-2025 03:02:13.254;04-03-2025 03:07:18.331;305077
3;04-03-2025 03:02:13.254;04-03-2025 03:07:23.339;310085
3;04-03-2025 03:02:13.254;04-03-2025 03:07:28.378;315124
3;04-03-2025 03:02:13.254;04-03-2025 03:07:33.316;320062
3;04-03-2025 03:02:13.254;04-03-2025 03:07:38.341;325087
3;04-03-2025 03:02:13.254;04-03-2025 03:07:43.341;330087
3;04-03-2025 03:02:13.254;04-03-2025 03:07:48.330;335076
3;04-03-2025 03:02:13.254;04-03-2025 03:07:53.353;340099
3;04-03-2025 03:08:08.253;04-03-2025 03:08:08.315;62
3;04-03-2025 03:08:08.253;04-03-2025 03:08:08.358;105
3;04-03-2025 03:08:08.253;04-03-2025 03:08:13.323;5070
3;04-03-2025 03:08:08.253;04-03-2025 03:08:18.387;10134
3;04-03-2025 03:08:08.253;04-03-2025 03:08:23.335;15082
3;04-03-2025 03:08:08.253;04-03-2025 03:08:28.317;20064
3;04-03-2025 03:08:08.253;04-03-2025 03:08:33.349;25096
