3;1741050748282;1
0;1741050748443;1
2;1741050748520;1
1;1741050750944;1
0;1741050753298;2
3;1741050753308;2
1;1741050753411;2
2;1741050753490;2
0;1741050758295;3
3;1741050758389;3
2;1741050758400;3
1;1741050758457;3
3;1741050763275;4
0;1741050763312;4
2;1741050763363;4
1;1741050763648;4
0;1741050768294;5
3;1741050768350;5
2;1741050768382;5
1;1741050768421;5
1;1741050773327;6
3;1741050773333;6
0;1741050773338;6
2;1741050773370;6
0;1741050778284;7
1;1741050778327;7
3;1741050778338;7
2;1741050778408;7
0;1741050783328;8
3;1741050783358;8
2;1741050783368;8
1;1741050783421;8
1;1741050788295;9
3;1741050788392;9
0;1741050788402;9
2;1741050788440;9
0;1741050793352;10
3;1741050793360;10
2;1741050793412;10
1;1741050793536;10
1;1741050798327;11
3;1741050798341;11
0;1741050798377;11
2;1741050798436;11
0;1741050803285;12
1;1741050803327;12
3;1741050803335;12
2;1741050803371;12
0;1741050808297;13
1;1741050808339;13
3;1741050808347;13
2;1741050808462;13
2;1741050813367;14
3;1741050813377;14
1;1741050813427;14
0;1741050813445;14
1;1741050818286;15
2;1741050818327;15
3;1741050818334;15
0;1741050818448;15
0;1741050823286;16
3;1741050823294;16
2;1741050823379;16
1;1741050823467;16
3;1741050828384;17
0;1741050828394;17
2;1741050828404;17
1;1741050828428;17
0;1741050833403;18
3;1741050833413;18
1;1741050833480;18
2;1741050835739;18
0;1741050838292;19
3;1741050838340;19
2;1741050838385;19
1;1741050838447;19
1;1741050843359;20
3;1741050843368;20
0;1741050843441;20
2;1741050843526;20
0;1741050848296;21
1;1741050848355;21
3;1741050848363;21
2;1741050848483;21
3;1741050853320;22
1;1741050853357;22
2;1741050853436;22
0;1741050856060;22
0;1741050858343;23
3;1741050858352;23
1;1741050858520;23
2;1741050861288;23
0;1741050863331;24
3;1741050863340;24
1;1741050863348;24
2;1741050863393;24
0;1741050868288;25
1;1741050868331;25
3;1741050868339;25
2;1741050868475;25
3;1741050873369;26
1;1741050873376;26
2;1741050873413;26
0;1741050875627;26
1;1741050878316;27
2;1741050878359;27
3;1741050878367;27
0;1741050878444;27
3;1741050883332;28
1;1741050883339;28
2;1741050883348;28
0;1741050883357;28
1;1741050888300;29
3;1741050888314;29
2;1741050888348;29
0;1741050888438;29
1;1741050893284;30
3;1741050893339;30
2;1741050893347;30
0;1741050893425;30
0;1741050898335;31
3;1741050898357;31
2;1741050898365;31
1;1741050898410;31
0;1741050903283;32
