3;04-03-2025 02:12:48.222;04-03-2025 02:12:33.258;14964
3;04-03-2025 02:13:58.222;04-03-2025 02:13:43.262;14960
0;04-03-2025 02:14:08.622;04-03-2025 02:12:33.846;94776
0;04-03-2025 02:14:15.145;04-03-2025 02:12:33.846;101299
0;04-03-2025 02:14:16.122;04-03-2025 02:12:33.846;102276
0;04-03-2025 02:14:22.161;04-03-2025 02:12:33.846;108315
3;04-03-2025 02:14:28.223;04-03-2025 02:14:13.261;14962
0;04-03-2025 02:14:28.424;04-03-2025 02:12:33.846;114578
1;04-03-2025 02:14:28.904;04-03-2025 02:13:05.313;83591
0;04-03-2025 02:14:29.561;04-03-2025 02:12:33.846;115715
2;04-03-2025 02:14:30.139;04-03-2025 02:13:09.350;80789
0;04-03-2025 02:14:30.943;04-03-2025 02:12:33.846;117097
0;04-03-2025 02:14:33.006;04-03-2025 02:12:33.846;119160
1;04-03-2025 02:14:36.920;04-03-2025 02:13:05.313;91607
2;04-03-2025 02:14:37.077;04-03-2025 02:13:09.350;87727
1;04-03-2025 02:14:41.751;04-03-2025 02:13:05.313;96438
0;04-03-2025 02:14:46.058;04-03-2025 02:12:33.846;132212
1;04-03-2025 02:14:51.473;04-03-2025 02:13:05.313;106160
2;04-03-2025 02:14:52.351;04-03-2025 02:13:09.350;103001
2;04-03-2025 02:14:54.823;04-03-2025 02:13:09.350;105473
0;04-03-2025 02:15:01.064;04-03-2025 02:12:33.846;147218
0;04-03-2025 02:15:01.818;04-03-2025 02:12:33.846;147972
1;04-03-2025 02:15:02.553;04-03-2025 02:13:05.313;117240
1;04-03-2025 02:15:03.053;04-03-2025 02:13:05.313;117740
2;04-03-2025 02:15:04.180;04-03-2025 02:13:09.350;114830
2;04-03-2025 02:15:08.662;04-03-2025 02:13:09.350;119312
1;04-03-2025 02:15:10.385;04-03-2025 02:13:05.313;125072
2;04-03-2025 02:15:10.450;04-03-2025 02:13:09.350;121100
0;04-03-2025 02:15:14.568;04-03-2025 02:12:33.846;160722
1;04-03-2025 02:15:19.163;04-03-2025 02:13:05.313;133850
2;04-03-2025 02:15:19.886;04-03-2025 02:13:09.350;130536
2;04-03-2025 02:15:20.791;04-03-2025 02:13:09.350;131441
0;04-03-2025 02:15:22.459;04-03-2025 02:12:33.846;168613
2;04-03-2025 02:15:22.524;04-03-2025 02:13:09.350;133174
0;04-03-2025 02:15:24.496;04-03-2025 02:12:33.846;170650
0;04-03-2025 02:15:24.731;04-03-2025 02:12:33.846;170885
1;04-03-2025 02:15:24.995;04-03-2025 02:13:05.313;139682
2;04-03-2025 02:15:28.737;04-03-2025 02:13:09.350;139387
0;04-03-2025 02:15:29.357;04-03-2025 02:12:33.846;175511
1;04-03-2025 02:15:29.847;04-03-2025 02:13:05.313;144534
1;04-03-2025 02:15:30.787;04-03-2025 02:13:05.313;145474
0;04-03-2025 02:15:31.257;04-03-2025 02:12:33.846;177411
1;04-03-2025 02:15:31.469;04-03-2025 02:13:05.313;146156
1;04-03-2025 02:15:37.737;04-03-2025 02:13:05.313;152424
0;04-03-2025 02:15:38.748;04-03-2025 02:12:33.846;184902
0;04-03-2025 02:15:42.575;04-03-2025 02:12:33.846;188729
2;04-03-2025 02:15:43.473;04-03-2025 02:13:09.350;154123
2;04-03-2025 02:15:43.858;04-03-2025 02:13:09.350;154508
2;04-03-2025 02:15:52.770;04-03-2025 02:13:09.350;163420
0;04-03-2025 02:15:52.848;04-03-2025 02:12:33.846;199002
1;04-03-2025 02:15:54.152;04-03-2025 02:13:05.313;168839
1;04-03-2025 02:16:00.547;04-03-2025 02:13:05.313;175234
2;04-03-2025 02:16:00.791;04-03-2025 02:13:09.350;171441
0;04-03-2025 02:16:05.184;04-03-2025 02:12:33.846;211338
1;04-03-2025 02:16:05.582;04-03-2025 02:13:05.313;180269
1;04-03-2025 02:16:06.256;04-03-2025 02:13:05.313;180943
0;04-03-2025 02:16:08.292;04-03-2025 02:12:33.846;214446
1;04-03-2025 02:16:08.619;04-03-2025 02:13:05.313;183306
0;04-03-2025 02:16:16.935;04-03-2025 02:12:33.846;223089
1;04-03-2025 02:16:21.673;04-03-2025 02:13:05.313;196360
0;04-03-2025 02:16:24.552;04-03-2025 02:12:33.846;230706
1;04-03-2025 02:16:24.683;04-03-2025 02:13:05.313;199370
0;04-03-2025 02:16:25.830;04-03-2025 02:12:33.846;231984
0;04-03-2025 02:16:26.106;04-03-2025 02:12:33.846;232260
1;04-03-2025 02:16:26.728;04-03-2025 02:13:05.313;201415
1;04-03-2025 02:16:33.625;04-03-2025 02:13:05.313;208312
1;04-03-2025 02:16:35.990;04-03-2025 02:13:05.313;210677
0;04-03-2025 02:16:37.285;04-03-2025 02:12:33.846;243439
0;04-03-2025 02:16:39.631;04-03-2025 02:12:33.846;245785
3;04-03-2025 02:16:43.236;04-03-2025 02:16:28.270;14966
1;04-03-2025 02:16:46.021;04-03-2025 02:13:05.313;220708
0;04-03-2025 02:16:48.636;04-03-2025 02:12:33.846;254790
2;04-03-2025 02:16:50.297;04-03-2025 02:16:20.670;29627
0;04-03-2025 02:16:55.752;04-03-2025 02:12:33.846;261906
1;04-03-2025 02:16:59.005;04-03-2025 02:13:05.313;233692
1;04-03-2025 02:17:00.751;04-03-2025 02:13:05.313;235438
2;04-03-2025 02:17:04.289;04-03-2025 02:16:20.670;43619
1;04-03-2025 02:17:05.419;04-03-2025 02:17:00.781;4638
1;04-03-2025 02:17:05.732;04-03-2025 02:17:00.781;4951
0;04-03-2025 02:17:08.160;04-03-2025 02:12:33.846;274314
0;04-03-2025 02:17:09.264;04-03-2025 02:12:33.846;275418
0;04-03-2025 02:17:10.991;04-03-2025 02:12:33.846;277145
1;04-03-2025 02:17:17.642;04-03-2025 02:17:00.781;16861
0;04-03-2025 02:17:18.795;04-03-2025 02:12:33.846;284949
0;04-03-2025 02:17:20.927;04-03-2025 02:12:33.846;287081
0;04-03-2025 02:17:21.083;04-03-2025 02:12:33.846;287237
3;04-03-2025 02:17:23.234;04-03-2025 02:17:08.268;14966
0;04-03-2025 02:17:26.696;04-03-2025 02:12:33.846;292850
0;04-03-2025 02:17:27.602;04-03-2025 02:12:33.846;293756
1;04-03-2025 02:17:29.032;04-03-2025 02:17:00.781;28251
0;04-03-2025 02:17:30.407;04-03-2025 02:12:33.846;296561
0;04-03-2025 02:17:32.258;04-03-2025 02:12:33.846;298412
1;04-03-2025 02:17:34.101;04-03-2025 02:17:31.588;2513
1;04-03-2025 02:17:35.358;04-03-2025 02:17:31.588;3770
2;04-03-2025 02:17:36.686;04-03-2025 02:16:20.670;76016
1;04-03-2025 02:17:44.971;04-03-2025 02:17:31.588;13383
1;04-03-2025 02:17:48.274;04-03-2025 02:17:31.588;16686
1;04-03-2025 02:17:49.556;04-03-2025 02:17:31.588;17968
2;04-03-2025 02:17:51.735;04-03-2025 02:16:20.670;91065
2;04-03-2025 02:17:53.028;04-03-2025 02:16:20.670;92358
3;04-03-2025 02:17:53.237;04-03-2025 02:17:38.279;14958
0;04-03-2025 02:17:58.551;04-03-2025 02:12:33.846;324705
0;04-03-2025 02:17:59.135;04-03-2025 02:12:33.846;325289
0;04-03-2025 02:17:59.370;04-03-2025 02:12:33.846;325524
1;04-03-2025 02:18:01.227;04-03-2025 02:17:31.588;29639
2;04-03-2025 02:18:02.356;04-03-2025 02:16:20.670;101686
0;04-03-2025 02:18:03.099;04-03-2025 02:12:33.846;329253
2;04-03-2025 02:18:03.244;04-03-2025 02:16:20.670;102574
0;04-03-2025 02:18:05.690;04-03-2025 02:12:33.846;331844
2;04-03-2025 02:18:09.144;04-03-2025 02:16:20.670;108474
0;04-03-2025 02:18:10.943;04-03-2025 02:12:33.846;337097
0;04-03-2025 02:18:11.475;04-03-2025 02:12:33.846;337629
2;04-03-2025 02:18:22.700;04-03-2025 02:16:20.670;122030
3;04-03-2025 02:18:23.236;04-03-2025 02:18:08.261;14975
1;04-03-2025 02:18:23.956;04-03-2025 02:17:31.588;52368
0;04-03-2025 02:18:24.130;04-03-2025 02:12:33.846;350284
0;04-03-2025 02:18:25.987;04-03-2025 02:12:33.846;352141
0;04-03-2025 02:18:26.127;04-03-2025 02:12:33.846;352281
0;04-03-2025 02:18:29.746;04-03-2025 02:12:33.846;355900
0;04-03-2025 02:18:34.755;04-03-2025 02:12:33.846;360909
2;04-03-2025 02:18:36.330;04-03-2025 02:16:20.670;135660
1;04-03-2025 02:18:37.233;04-03-2025 02:17:31.588;65645
1;04-03-2025 02:18:37.818;04-03-2025 02:17:31.588;66230
2;04-03-2025 02:18:41.094;04-03-2025 02:16:20.670;140424
2;04-03-2025 02:18:41.475;04-03-2025 02:16:20.670;140805
0;04-03-2025 02:18:42.548;04-03-2025 02:12:33.846;368702
0;04-03-2025 02:18:44.700;04-03-2025 02:12:33.846;370854
2;04-03-2025 02:18:44.940;04-03-2025 02:16:20.670;144270
1;04-03-2025 02:18:45.180;04-03-2025 02:17:31.588;73592
2;04-03-2025 02:18:50.096;04-03-2025 02:16:20.670;149426
1;04-03-2025 02:18:50.465;04-03-2025 02:17:31.588;78877
2;04-03-2025 02:18:54.327;04-03-2025 02:16:20.670;153657
2;04-03-2025 02:18:55.074;04-03-2025 02:16:20.670;154404
0;04-03-2025 02:18:55.252;04-03-2025 02:12:33.846;381406
1;04-03-2025 02:18:59.051;04-03-2025 02:17:31.588;87463
0;04-03-2025 02:19:00.785;04-03-2025 02:12:33.846;386939
1;04-03-2025 02:19:02.176;04-03-2025 02:17:31.588;90588
2;04-03-2025 02:19:03.528;04-03-2025 02:16:20.670;162858
2;04-03-2025 02:19:08.873;04-03-2025 02:16:20.670;168203
2;04-03-2025 02:19:09.728;04-03-2025 02:16:20.670;169058
1;04-03-2025 02:19:11.582;04-03-2025 02:17:31.588;99994
0;04-03-2025 02:19:13.594;04-03-2025 02:12:33.846;399748
0;04-03-2025 02:19:15.304;04-03-2025 02:12:33.846;401458
1;04-03-2025 02:19:15.545;04-03-2025 02:17:31.588;103957
1;04-03-2025 02:19:19.231;04-03-2025 02:17:31.588;107643
2;04-03-2025 02:19:19.333;04-03-2025 02:16:20.670;178663
0;04-03-2025 02:19:19.347;04-03-2025 02:12:33.846;405501
0;04-03-2025 02:19:20.150;04-03-2025 02:12:33.846;406304
0;04-03-2025 02:19:22.519;04-03-2025 02:12:33.846;408673
0;04-03-2025 02:19:27.733;04-03-2025 02:12:33.846;413887
3;04-03-2025 02:19:28.226;04-03-2025 02:19:13.266;14960
2;04-03-2025 02:19:29.122;04-03-2025 02:16:20.670;188452
2;04-03-2025 02:19:30.348;04-03-2025 02:16:20.670;189678
2;04-03-2025 02:19:33.249;04-03-2025 02:16:20.670;192579
1;04-03-2025 02:19:33.419;04-03-2025 02:17:31.588;121831
1;04-03-2025 02:19:33.966;04-03-2025 02:17:31.588;122378
0;04-03-2025 02:19:35.686;04-03-2025 02:12:33.846;421840
2;04-03-2025 02:19:36.989;04-03-2025 02:16:20.670;196319
1;04-03-2025 02:19:37.062;04-03-2025 02:17:31.588;125474
1;04-03-2025 02:19:39.525;04-03-2025 02:17:31.588;127937
0;04-03-2025 02:19:40.437;04-03-2025 02:12:33.846;426591
