2;1741050768157;1
7;1741050768188;1
3;1741050768428;1
8;1741050770137;1
1;1741050770223;1
4;1741050770360;1
6;1741050770797;1
5;1741050770977;1
1;1741050773026;2
3;1741050773054;2
2;1741050773143;2
8;1741050775131;2
4;1741050775367;2
6;1741050775788;2
7;1741050775829;2
5;1741050775977;2
1;1741050778011;3
3;1741050778032;3
6;1741050778125;3
2;1741050778224;3
8;1741050780330;3
4;1741050780644;3
7;1741050780755;3
5;1741050781039;3
1;1741050783022;4
2;1741050783051;4
8;1741050783118;4
3;1741050783173;4
5;1741050785352;4
7;1741050785528;4
6;1741050785643;4
4;1741050785793;4
2;1741050788054;5
1;1741050788070;5
3;1741050788170;5
5;1741050790056;5
6;1741050790294;5
7;1741050790762;5
8;1741050790847;5
4;1741050790890;5
1;1741050793006;6
3;1741050793028;6
2;1741050793096;6
5;1741050795319;6
7;1741050795645;6
8;1741050796017;6
6;1741050796094;6
1;1741050798005;7
2;1741050798020;7
3;1741050798174;7
7;1741050798335;7
5;1741050800146;7
8;1741050800239;7
4;1741050800798;6
6;1741050800810;7
1;1741050803018;8
2;1741050803059;8
6;1741050805110;8
5;1741050805335;8
3;1741050805530;8
8;1741050805740;8
4;1741050805834;7
7;1741050805928;8
1;1741050807985;9
3;1741050808038;9
2;1741050808157;9
8;1741050809982;9
6;1741050810198;9
5;1741050810508;9
4;1741050810598;8
7;1741050810850;9
1;1741050812964;10
3;1741050813043;10
8;1741050813094;10
2;1741050813214;10
6;1741050815063;10
4;1741050815235;9
5;1741050815775;10
7;1741050815832;10
1;1741050817954;11
2;1741050817998;11
4;1741050818013;10
3;1741050818123;11
7;1741050820183;11
6;1741050820526;11
8;1741050820602;11
5;1741050820993;11
1;1741050823010;12
2;1741050823057;12
3;1741050823135;12
7;1741050825178;12
5;1741050825554;12
8;1741050825630;12
4;1741050825729;11
6;1741050825770;12
1;1741050827959;13
3;1741050828021;13
2;1741050828095;13
7;1741050830046;13
5;1741050830185;13
8;1741050830370;13
6;1741050830513;13
4;1741050830613;12
1;1741050832992;14
4;1741050833029;13
2;1741050833105;14
7;1741050835219;14
5;1741050835274;14
3;1741050835390;14
6;1741050835458;14
8;1741050835644;14
1;1741050837959;15
3;1741050838030;15
2;1741050838054;15
7;1741050838143;15
5;1741050840294;15
8;1741050840311;15
6;1741050840601;15
4;1741050840653;14
1;1741050843005;16
2;1741050843070;16
8;1741050843137;16
3;1741050843179;16
5;1741050845104;16
6;1741050845675;16
4;1741050845790;15
7;1741050845827;16
1;1741050848014;17
2;1741050848118;17
3;1741050848223;17
4;1741050850206;16
6;1741050850267;17
7;1741050850428;17
5;1741050850482;17
8;1741050850830;17
2;1741050853046;18
3;1741050853098;18
1;1741050853314;18
7;1741050855521;18
4;1741050855750;17
8;1741050855833;18
5;1741050855895;18
2;1741050858024;19
3;1741050858103;19
1;1741050858228;19
6;1741050860051;18
8;1741050860538;19
7;1741050860730;19
4;1741050860831;18
5;1741050861058;19
1;1741050862968;20
2;1741050863045;20
3;1741050863082;20
4;1741050865054;19
7;1741050865245;20
8;1741050865642;20
5;1741050865657;20
6;1741050865714;19
1;1741050867981;21
2;1741050868033;21
3;1741050868066;21
7;1741050870160;21
4;1741050870278;20
5;1741050870732;21
6;1741050870958;20
1;1741050873002;22
2;1741050873022;22
3;1741050873102;22
6;1741050875124;21
7;1741050875417;22
5;1741050875621;22
8;1741050875673;21
4;1741050875792;21
1;1741050877963;23
3;1741050878007;23
2;1741050878083;23
5;1741050880013;23
7;1741050880511;23
8;1741050880629;22
4;1741050880674;22
6;1741050880689;22
1;1741050882998;24
3;1741050883035;24
2;1741050883063;24
8;1741050883102;23
4;1741050885138;23
7;1741050885322;24
6;1741050885439;23
5;1741050885545;24
2;1741050888019;25
3;1741050888072;25
1;1741050888109;25
4;1741050890526;24
8;1741050890793;24
6;1741050890832;24
7;1741050891050;25
5;1741050891105;25
1;1741050892970;26
2;1741050893043;26
3;1741050893134;26
8;1741050893162;25
5;1741050895320;26
6;1741050895390;25
4;1741050895483;25
7;1741050895788;26
1;1741050898026;27
2;1741050898037;27
7;1741050900130;27
4;1741050900214;26
8;1741050900245;26
6;1741050900486;26
5;1741050900807;27
3;1741050900919;27
1;1741050902960;28
3;1741050903041;28
2;1741050903080;28
4;1741050905047;27
6;1741050905184;27
8;1741050905304;27
7;1741050905549;28
5;1741050905581;28
1;1741050907964;29
2;1741050908016;29
7;1741050910174;29
6;1741050910394;28
4;1741050910445;28
5;1741050910550;29
8;1741050910682;28
3;1741050910809;29
1;1741050912968;30
2;1741050913053;30
3;1741050915141;30
