#server;sizelist;margin;threshold;trust_level;trust_vector;error;mistake_time;error_rate;total_time;pa;td_mean;td_max;date
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000038315979960;52197542698785;0.999902026118499;3596.281819500000000;7192.563639000000000;04/03/2025 16:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;70;TTTFFTTTTF;2;5113995863;0.000037038293144;53998168657663;0.999905293161044;3596.281819500000000;7192.563639000000000;04/03/2025 17:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000035843634299;55797913328197;0.999908347901239;3596.281819500000000;7192.563639000000000;04/03/2025 17:42:47.940
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000034722577681;57599410342042;0.999911214440693;3596.281819500000000;7192.563639000000000;04/03/2025 18:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000033671244196;59397864490397;0.999913902698239;3596.281819500000000;7192.563639000000000;04/03/2025 18:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000032680395324;61198770092841;0.999916436296755;3596.281819500000000;7192.563639000000000;04/03/2025 19:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000031747178583;62997724183438;0.999918822530031;3596.281819500000000;7192.563639000000000;04/03/2025 19:42:47.940
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000030865405455;64797464039120;0.999921077222098;3596.281819500000000;7192.563639000000000;04/03/2025 20:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000030031216505;66597368763205;0.999923210241516;3596.281819500000000;7192.563639000000000;04/03/2025 20:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000029239921624;68399636146015;0.999925233580891;3596.281819500000000;7192.563639000000000;04/03/2025 21:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000028490456331;70198945807928;0.999927149962095;3596.281819500000000;7192.563639000000000;04/03/2025 21:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;2;5113995863;0.000027778619247;71997818978138;0.999928970128046;3596.281819500000000;7192.563639000000000;04/03/2025 22:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;3;5663002350;0.000040651202178;73798555498327;0.999923264048845;4855.496504666667000;7373.925875000000000;04/03/2025 22:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;3;5663002350;0.000039683606065;75597968467835;0.999925090548532;4855.496504666667000;7373.925875000000000;04/03/2025 23:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;3;5663002350;0.000038760779558;77397824145541;0.999926832538091;4855.496504666667000;7373.925875000000000;04/03/2025 23:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTFTTTTTF;3;5663002350;0.000037879840066;79197800064571;0.999928495458897;4855.496504666667000;7373.925875000000000;05/03/2025 00:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTTTTTFTF;3;5663002350;0.000037038021684;80997846633832;0.999930084532054;4855.496504666667000;7373.925875000000000;05/03/2025 00:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTTTTTFTF;3;5663002350;0.000036232001021;82799732708115;0.999931606031025;4855.496504666667000;7373.925875000000000;05/03/2025 01:12:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTTTTTFTF;3;5663002350;0.000035461928647;84597767646894;0.999933059671579;4855.496504666667000;7373.925875000000000;05/03/2025 01:42:47.939
2001:660:3207:4c0::2053;100;1500000000;50;80;TTTTTTTFTF;3;5663002350;0.000034723347478;86397200094906;0.999934453867211;4855.496504666667000;7373.925875000000000;05/03/2025 02:12:47.939
