#server;sizelist;margin;threshold;trust_level;trust_vector;error;mistake_time;error_rate;total_time;pa;td_mean;td_max;date
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;257;40150258617253;0.004759702887661;53994966926661;0.256407385677496;7687.766039661478000;9652.485611000000000;04/03/2025 17:12:47.888
2001:660:4403:480::8674;100;1500000000;60;80;FTFT;274;40690985490261;0.004910547711463;55798256345296;0.270748081473134;7704.495442806569000;9652.485611000000000;04/03/2025 17:42:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;291;41217108104439;0.005052094450543;57599873250330;0.284423631883550;7723.424572945018000;9652.485611000000000;04/03/2025 18:12:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;291;41217108104439;0.004899028473943;59399532284359;0.306103827432119;7723.424572945018000;9652.485611000000000;04/03/2025 18:42:47.888
2001:660:4403:480::8674;100;1500000000;60;100;TTFT;291;41217108104439;0.004755005808095;61198663417945;0.326503132544671;7723.424572945018000;9652.485611000000000;04/03/2025 19:12:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.005111146693546;62999561410869;0.330847249013674;7687.456561850931000;9652.485611000000000;04/03/2025 19:42:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004969246350459;64798558431349;0.349424881516807;7687.456561850931000;9652.485611000000000;04/03/2025 20:12:47.887
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004835006362769;66597637281209;0.366999618154476;7687.456561850931000;9652.485611000000000;04/03/2025 20:42:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004707687252432;68398766259089;0.383668271598201;7687.456561850931000;9652.485611000000000;04/03/2025 21:12:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004587110332947;70196698275869;0.399454235534796;7687.456561850931000;9652.485611000000000;04/03/2025 21:42:47.887
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004472362440191;71997742648570;0.414477061665873;7687.456561850931000;9652.485611000000000;04/03/2025 22:12:47.887
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004363232861650;73798490754454;0.428764336532577;7687.456561850931000;9652.485611000000000;04/03/2025 22:42:47.888
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004259300305546;75599271453279;0.442371215771994;7687.456561850931000;9652.485611000000000;04/03/2025 23:12:47.887
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;322;42156329829015;0.004160267330603;77398872334798;0.455336640478910;7687.456561850931000;9652.485611000000000;04/03/2025 23:42:47.887
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;322;42156329829015;0.004065915409302;79194957982489;0.467689220337281;7687.456561850931000;9652.485611000000000;05/03/2025 00:12:47.887
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;333;42777943003088;0.004111366613869;80994966217974;0.471844424405786;7701.035502666667000;9652.485611000000000;05/03/2025 00:42:47.887
2001:660:4403:480::8674;100;1500000000;60;0;FFFF;339;42945090202332;0.004094252714845;82798992541626;0.481333179498024;7706.411869548672000;9652.485611000000000;05/03/2025 01:12:47.887
2001:660:4403:480::8674;100;1500000000;60;60;FFFT;379;43901237869537;0.004480171787786;84594970450296;0.481041985878684;7705.152680163587000;9652.485611000000000;05/03/2025 01:42:47.887
2001:660:4403:480::8674;100;1500000000;60;100;FTTT;421;45245975526686;0.004872833790311;86397365089101;0.476303756717301;7735.070973978622500;9652.485611000000000;05/03/2025 02:12:47.887
