#server;sizelist;margin;threshold;trust_level;trust_vector;error;mistake_time;error_rate;total_time;pa;td_mean;td_max;date
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;1795836886067;1.000000000000000;NaN;NaN;04/03/2025 02:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;3595773700185;1.000000000000000;NaN;NaN;04/03/2025 03:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;5395502815175;1.000000000000000;NaN;NaN;04/03/2025 03:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;7198096352144;1.000000000000000;NaN;NaN;04/03/2025 04:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;100;FTTT;0;0;0.000000000000000;8997969623233;1.000000000000000;NaN;NaN;04/03/2025 04:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;10795506852259;1.000000000000000;NaN;NaN;04/03/2025 05:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;12595382664885;1.000000000000000;NaN;NaN;04/03/2025 05:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;14398004377975;1.000000000000000;NaN;NaN;04/03/2025 06:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;16195669279229;1.000000000000000;NaN;NaN;04/03/2025 06:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;17997286218383;1.000000000000000;NaN;NaN;04/03/2025 07:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;19795399072896;1.000000000000000;NaN;NaN;04/03/2025 07:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;21595401454414;1.000000000000000;NaN;NaN;04/03/2025 08:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;23396106696792;1.000000000000000;NaN;NaN;04/03/2025 08:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;25198555495238;1.000000000000000;NaN;NaN;04/03/2025 09:12:35.801
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;26997436817051;1.000000000000000;NaN;NaN;04/03/2025 09:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;28795757897017;1.000000000000000;NaN;NaN;04/03/2025 10:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;30597262243842;1.000000000000000;NaN;NaN;04/03/2025 10:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;0;0;0.000000000000000;32395167164470;1.000000000000000;NaN;NaN;04/03/2025 11:12:35.801
2001:660:5307:3110::b179;100;1500000000;60;100;FTTT;0;0;0.000000000000000;34195439558071;1.000000000000000;NaN;NaN;04/03/2025 11:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;1;2727280803;0.000027781284494;35995455869842;0.999924232636118;7006.701533000000000;7006.701533000000000;04/03/2025 12:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;120;TTTT;1;2727280803;0.000026458150306;37795537043778;0.999927841194588;7006.701533000000000;7006.701533000000000;04/03/2025 12:42:35.802
2001:660:5307:3110::b179;100;1500000000;60;100;TFTT;1;2727280803;0.000025253241071;39598877513439;0.999931127320413;7006.701533000000000;7006.701533000000000;04/03/2025 13:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;100;TFTT;2;11218711149;0.000048311096588;41398356510966;0.999729005881042;7180.947485500000000;7355.193438000000000;04/03/2025 13:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;80;FFTT;2;11218711149;0.000046300028969;43196517249130;0.999740286674403;7180.947485500000000;7355.193438000000000;04/03/2025 14:12:35.801
2001:660:5307:3110::b179;100;1500000000;60;80;FFTT;2;11218711149;0.000044444874850;44999564218897;0.999750692893504;7180.947485500000000;7355.193438000000000;04/03/2025 14:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;80;FFTT;3;14594552117;0.000064105677951;46797726751932;0.999688135447383;7239.029469666667000;7355.193438000000000;04/03/2025 15:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;100;TFTT;3;14594552117;0.000061731742452;48597364675230;0.999699684289168;7239.029469666667000;7355.193438000000000;04/03/2025 15:42:35.801
2001:660:5307:3110::b179;100;1500000000;60;100;TFTT;4;17650832637;0.000079368169308;50398037839150;0.999649771431711;7268.070461750000000;7355.193438000000000;04/03/2025 16:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;100;TFTT;4;17650832637;0.000076629410363;52199279376359;0.999661856775651;7268.070461750000000;7355.193438000000000;04/03/2025 16:42:35.801
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;4;17650832637;0.000074080482427;53995328715179;0.999673104450755;7268.070461750000000;7355.193438000000000;04/03/2025 17:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;7;23035824702;0.000125449452848;55799366526475;0.999587166913605;7305.408880142858000;7355.193438000000000;04/03/2025 17:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;7;23035824702;0.000121536264422;57595977902352;0.999600044559690;7305.408880142858000;7355.193438000000000;04/03/2025 18:12:35.801
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;7;23035824702;0.000117850145441;59397465941283;0.999612174958360;7305.408880142858000;7355.193438000000000;04/03/2025 18:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;7;23035824702;0.000114387344788;61195580795761;0.999623570453904;7305.408880142858000;7355.193438000000000;04/03/2025 19:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;7;23035824702;0.000111111386151;62999844052711;0.999634351083747;7305.408880142858000;7355.193438000000000;04/03/2025 19:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;7;23035824702;0.000108024866318;64799895048447;0.999644508302293;7305.408880142858000;7355.193438000000000;04/03/2025 20:12:35.801
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;7;23035824702;0.000105112332026;66595420966289;0.999654092963634;7305.408880142858000;7355.193438000000000;04/03/2025 20:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;8;31566841639;0.000116967588675;68395015154576;0.999538462831426;7311.631949875000000;7355.193438000000000;04/03/2025 21:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;8;31566841639;0.000113960805587;70199573956778;0.999550327162122;7311.631949875000000;7355.193438000000000;04/03/2025 21:42:35.800
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;8;31566841639;0.000111115663236;71997050343910;0.999561553681877;7311.631949875000000;7355.193438000000000;04/03/2025 22:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;8;31566841639;0.000108407492925;73795637037055;0.999572239729794;7311.631949875000000;7355.193438000000000;04/03/2025 22:42:35.801
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;9;34900833485;0.000119054630832;75595547498585;0.999538321572634;7316.472115222223000;7355.193438000000000;04/03/2025 23:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;9;34900833485;0.000116280294911;77399184504275;0.999549080087749;7316.472115222223000;7355.193438000000000;04/03/2025 23:42:35.801
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;9;34900833485;0.000113638888242;79198240489625;0.999559323120448;7316.472115222223000;7355.193438000000000;05/03/2025 00:12:35.800
2001:660:5307:3110::b179;100;1500000000;60;60;FFFT;9;34900833485;0.000111115735164;80996629205818;0.999569107581054;7316.472115222223000;7355.193438000000000;05/03/2025 00:42:35.801
2001:660:5307:3110::b179;100;1500000000;60;80;TFFT;9;34900833485;0.000108699839626;82796810289721;0.999578476110820;7316.472115222223000;7355.193438000000000;05/03/2025 01:12:35.799
2001:660:5307:3110::b179;100;1500000000;60;0;FFFF;9;34900833485;0.000106383977627;84599205639354;0.999587456723485;7316.472115222223000;7355.193438000000000;05/03/2025 01:42:35.799
2001:660:5307:3110::b179;100;1500000000;60;100;TFTT;11;970933216183;0.000127316962345;86398542640407;0.988762157479623;7323.512355727273000;7355.193438000000000;05/03/2025 02:12:35.801
