0;04-03-2025 02:14:01.212;04-03-2025 02:13:59.518;1694
9;04-03-2025 02:14:05.770;04-03-2025 02:13:56.489;9281
13;04-03-2025 02:14:06.182;04-03-2025 02:14:06.173;9
16;04-03-2025 02:14:07.351;04-03-2025 02:13:55.407;11944
18;04-03-2025 02:14:08.515;04-03-2025 02:13:54.015;14500
6;04-03-2025 02:14:13.952;04-03-2025 02:13:55.832;18120
0;04-03-2025 02:14:15.778;04-03-2025 02:14:02.905;12873
17;04-03-2025 02:14:17.364;04-03-2025 02:14:11.742;5622
3;04-03-2025 02:14:17.571;04-03-2025 02:14:13.902;3669
9;04-03-2025 02:14:18.611;04-03-2025 02:14:16.574;2037
16;04-03-2025 02:14:20.781;04-03-2025 02:14:19.404;1377
8;04-03-2025 02:14:21.285;04-03-2025 02:14:01.919;19366
18;04-03-2025 02:14:22.650;04-03-2025 02:14:21.766;884
12;04-03-2025 02:14:23.519;04-03-2025 02:13:57.989;25530
5;04-03-2025 02:14:24.446;04-03-2025 02:14:13.620;10826
6;04-03-2025 02:14:25.809;04-03-2025 02:14:22.941;2868
8;04-03-2025 02:14:26.077;04-03-2025 02:14:24.234;1843
5;04-03-2025 02:14:26.438;04-03-2025 02:14:25.979;459
15;04-03-2025 02:14:26.897;04-03-2025 02:14:07.833;19064
1;04-03-2025 02:14:27.029;04-03-2025 02:14:13.060;13969
14;04-03-2025 02:14:27.110;04-03-2025 02:14:09.569;17541
17;04-03-2025 02:14:27.411;04-03-2025 02:14:21.379;6032
10;04-03-2025 02:14:27.672;04-03-2025 02:14:16.056;11616
7;04-03-2025 02:14:30.091;04-03-2025 02:14:13.712;16379
12;04-03-2025 02:14:30.466;04-03-2025 02:14:26.503;3963
3;04-03-2025 02:14:30.885;04-03-2025 02:14:19.484;11401
10;04-03-2025 02:14:31.914;04-03-2025 02:14:28.421;3493
8;04-03-2025 02:14:32.157;04-03-2025 02:14:30.766;1391
15;04-03-2025 02:14:32.419;04-03-2025 02:14:31.162;1257
6;04-03-2025 02:14:32.547;04-03-2025 02:14:29.259;3288
18;04-03-2025 02:14:33.456;04-03-2025 02:14:22.827;10629
6;04-03-2025 02:14:33.584;04-03-2025 02:14:32.650;934
17;04-03-2025 02:14:33.659;04-03-2025 02:14:29.554;4105
5;04-03-2025 02:14:34.307;04-03-2025 02:14:31.813;2494
11;04-03-2025 02:14:34.894;04-03-2025 02:14:27.571;7323
1;04-03-2025 02:14:35.132;04-03-2025 02:14:27.640;7492
17;04-03-2025 02:14:36.453;04-03-2025 02:14:35.356;1097
14;04-03-2025 02:14:36.913;04-03-2025 02:14:29.085;7828
4;04-03-2025 02:14:37.818;04-03-2025 02:14:14.797;23021
0;04-03-2025 02:14:38.231;04-03-2025 02:14:34.985;3246
10;04-03-2025 02:14:39.535;04-03-2025 02:14:35.532;4003
9;04-03-2025 02:14:40.204;04-03-2025 02:14:30.293;9911
11;04-03-2025 02:14:40.231;04-03-2025 02:14:36.733;3498
2;04-03-2025 02:14:40.387;04-03-2025 02:14:22.906;17481
16;04-03-2025 02:14:40.966;04-03-2025 02:14:37.468;3498
15;04-03-2025 02:14:41.026;04-03-2025 02:14:33.712;7314
12;04-03-2025 02:14:42.292;04-03-2025 02:14:33.600;8692
18;04-03-2025 02:14:42.393;04-03-2025 02:14:42.282;111
7;04-03-2025 02:14:42.454;04-03-2025 02:14:36.082;6372
9;04-03-2025 02:14:42.998;04-03-2025 02:14:40.743;2255
16;04-03-2025 02:14:43.021;04-03-2025 02:14:42.136;885
14;04-03-2025 02:14:43.513;04-03-2025 02:14:41.789;1724
11;04-03-2025 02:14:43.596;04-03-2025 02:14:41.338;2258
9;04-03-2025 02:14:44.695;04-03-2025 02:14:44.035;660
3;04-03-2025 02:14:44.883;04-03-2025 02:14:37.283;7600
4;04-03-2025 02:14:45.373;04-03-2025 02:14:38.744;6629
8;04-03-2025 02:14:46.745;04-03-2025 02:14:37.014;9731
11;04-03-2025 02:14:49.194;04-03-2025 02:14:47.002;2192
5;04-03-2025 02:14:50.006;04-03-2025 02:14:49.210;796
4;04-03-2025 02:14:50.691;04-03-2025 02:14:48.798;1893
0;04-03-2025 02:14:51.525;04-03-2025 02:14:49.721;1804
15;04-03-2025 02:14:51.572;04-03-2025 02:14:41.417;10155
18;04-03-2025 02:14:52.184;04-03-2025 02:14:50.841;1343
2;04-03-2025 02:14:52.981;04-03-2025 02:14:48.165;4816
3;04-03-2025 02:14:53.109;04-03-2025 02:14:52.573;536
6;04-03-2025 02:14:53.931;04-03-2025 02:14:40.284;13647
4;04-03-2025 02:14:53.986;04-03-2025 02:14:52.960;1026
