#server;sizelist;margin;threshold;trust_level;trust_vector;error;mistake_time;error_rate;total_time;pa;td_mean;td_max;date
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;1;2559768769;0.000021368531903;46797786790089;0.999945301499396;4085.654263000000000;8171.308526000000000;04/03/2025 15:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;1;2559768769;0.000020576876610;48598240586384;0.999947327953891;4085.654263000000000;8171.308526000000000;04/03/2025 15:42:35.825
2001:660:4403:480::8674;100;1500000000;95;60;FTFTTTFTFFFFFTFFFFF;1;2559768769;0.000019842089031;50397919213840;0.999949208840188;4085.654263000000000;8171.308526000000000;04/03/2025 16:12:35.826
2001:660:4403:480::8674;100;1500000000;95;10;FFFFFFFTFFFFFFFFFFF;2;51227366890403;0.000038315692561;52197934222268;0.018593979748933;5864.634538333333000;9422.595089000000000;04/03/2025 16:42:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000037039127165;53996952765341;0.051291521708160;5864.634538333333000;9422.595089000000000;04/03/2025 17:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000035844287826;55796895999183;0.081895758302521;5864.634538333333000;9422.595089000000000;04/03/2025 17:42:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000034723429270;57597997722031;0.110605074543959;5864.634538333333000;9422.595089000000000;04/03/2025 18:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000033671469696;59397466698889;0.137549634059373;5864.634538333333000;9422.595089000000000;04/03/2025 18:42:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000032680667709;61198260016963;0.162927722516886;5864.634538333333000;9422.595089000000000;04/03/2025 19:12:35.826
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000031746987152;62998104054355;0.186842720755472;5864.634538333333000;9422.595089000000000;04/03/2025 19:42:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000030865173849;64797950266313;0.209429207561910;5864.634538333333000;9422.595089000000000;04/03/2025 20:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000030030940478;66597980887134;0.230796997025783;5864.634538333333000;9422.595089000000000;04/03/2025 20:42:35.824
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000029240522546;68398230463746;0.251042511727614;5864.634538333333000;9422.595089000000000;04/03/2025 21:12:35.826
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000028490778359;70198152355945;0.270246221999537;5864.634538333333000;9422.595089000000000;04/03/2025 21:42:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000027778526282;71998059928370;0.288489621229121;5864.634538333333000;9422.595089000000000;04/03/2025 22:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000027101011350;73797983926735;0.305843274238218;5864.634538333333000;9422.595089000000000;04/03/2025 22:42:35.826
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000026455810381;75597759857593;0.322369247621856;5864.634538333333000;9422.595089000000000;04/03/2025 23:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000025840368538;77398276926074;0.338132980152359;5864.634538333333000;9422.595089000000000;04/03/2025 23:42:35.825
2001:660:4403:480::8674;100;1500000000;95;20;FFFFTFFFFFFFTFFFFFF;2;51227366890403;0.000025253197440;79197891861528;0.353172594796204;5864.634538333333000;9422.595089000000000;05/03/2025 00:12:35.825
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000024691928994;80998126979145;0.367548747101365;5864.634538333333000;9422.595089000000000;05/03/2025 00:42:35.826
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000024155218919;82797842018909;0.381295869055332;5864.634538333333000;9422.595089000000000;05/03/2025 01:12:35.826
2001:660:4403:480::8674;100;1500000000;95;0;FFFFFFFFFFFFFFFFFFF;2;51227366890403;0.000023641346328;84597550929544;0.394458038944093;5864.634538333333000;9422.595089000000000;05/03/2025 01:42:35.825
2001:660:4403:480::8674;100;1500000000;95;20;FFFFTFFFFFFFFFFTFFF;2;51227366890403;0.000023148745789;86397769376762;0.407075353218767;5864.634538333333000;9422.595089000000000;05/03/2025 02:12:35.825
