m3_101.oml;0.047145;0.189557;0.166757;0.163176;5000000000;2025-03-04 02:12:36
m3_71.oml;0.047511;0.185649;0.1640457;0.159878;5000000000;2025-03-04 02:12:36
m3_67.oml;0.048489;0.18858;0.1669323;0.167817;5000000000;2025-03-04 02:12:36
m3_109.oml;0.049344;0.187603;0.1658536;0.164275;5000000000;2025-03-04 02:12:36
m3_103.oml;0.046656;0.186626;0.1646593;0.163298;5000000000;2025-03-04 02:12:36
m3_105.oml;0.068031;0.187847;0.166052;0.163786;5000000000;2025-03-04 02:12:36
m3_107.oml;0.047511;0.186748;0.1639327;0.16;5000000000;2025-03-04 02:12:36
m3_69.oml;0.046412;0.184061;0.1612777;0.158168;5000000000;2025-03-04 02:12:36
m3_102.oml;0.049221;0.190779;0.1686032;0.167206;5000000000;2025-03-04 02:12:36
m3_100.oml;0.046412;0.189069;0.166312;0.164031;5000000000;2025-03-04 02:12:36
m3_72.oml;0.046168;0.199328;0.1680151;0.168427;5000000000;2025-03-04 02:12:36
m3_111.oml;0.047023;0.189802;0.1682517;0.1;5000000000;2025-03-04 02:12:36
m3_70.oml;0.048855;0.194443;0.1715426;0.16916;5000000000;2025-03-04 02:12:36
m3_58.oml;0.069618;0.189435;0.1468246;0.141069;5000000000;2025-03-04 02:12:36
m3_110.oml;0.045802;0.186015;0.1620168;0.156336;5000000000;2025-03-04 02:12:36
m3_104.oml;0.048733;0.192733;0.1695146;0.167084;5000000000;2025-03-04 02:12:37
m3_206.oml;0.048855;0.188702;0.1655529;0.164885;5000000000;2025-03-04 02:12:37
m3_68.oml;0.052275;0.193221;0.1695015;0.169;5000000000;2025-03-04 02:12:37
m3_108.oml;0.071817;0.192855;0.1689485;0.169527;5000000000;2025-03-04 02:12:37
m3_106.oml;0.044947;0.187237;0.1651666;0.16171;5000000000;2025-03-04 02:12:37
m3_101.oml;0.047145;0.189557;0.1666414;0.165985;5000000000;2025-03-04 02:17:36
m3_71.oml;0.047511;0.185649;0.1639422;0.166229;5000000000;2025-03-04 02:17:36
m3_67.oml;0.048489;0.18858;0.1668507;0.16574;5000000000;2025-03-04 02:17:36
m3_109.oml;0.049344;0.187603;0.1657461;0.163908;5000000000;2025-03-04 02:17:36
m3_103.oml;0.046656;0.186626;0.1645335;0.164031;5000000000;2025-03-04 02:17:36
m3_105.oml;0.068031;0.187847;0.1659124;0.164763;5000000000;2025-03-04 02:17:36
m3_107.oml;0.047511;0.186748;0.1638111;0.162565;5000000000;2025-03-04 02:17:36
m3_69.oml;0.046412;0.184061;0.1611869;0.161221;5000000000;2025-03-04 02:17:36
m3_102.oml;0.049221;0.190779;0.1684783;0.168916;5000000000;2025-03-04 02:17:36
m3_100.oml;0.046412;0.189069;0.1661877;0.164397;5000000000;2025-03-04 02:17:36
m3_72.oml;0.046168;0.199328;0.1678933;0.166107;5000000000;2025-03-04 02:17:36
m3_111.oml;0.047023;0.189802;0.1681501;0.165252;5000000000;2025-03-04 02:17:36
m3_70.oml;0.048855;0.194443;0.1714265;0.170382;5000000000;2025-03-04 02:17:36
m3_58.oml;0.069618;0.189435;0.1465567;0.142046;5000000000;2025-03-04 02:17:36
m3_110.oml;0.045802;0.186015;0.1619515;0.161344;5000000000;2025-03-04 02:17:36
m3_104.oml;0.048733;0.192733;0.1693928;0.168183;5000000000;2025-03-04 02:17:36
m3_206.oml;0.048855;0.188702;0.1654495;0.165008;5000000000;2025-03-04 02:17:36
m3_68.oml;0.052275;0.193221;0.1693998;0.167695;5000000000;2025-03-04 02:17:36
m3_108.oml;0.071817;0.192855;0.1688056;0.16916;5000000000;2025-03-04 02:17:36
m3_106.oml;0.044947;0.187237;0.1650389;0.16195;5000000000;2025-03-04 02:17:36
m3_101.oml;0.047145;0.189557;0.1665583;0.167328;5000000000;2025-03-04 02:22:36
m3_71.oml;0.047511;0.185649;0.1638611;0.162076;5000000000;2025-03-04 02:22:36
m3_67.oml;0.048489;0.18858;0.1668025;0.166229;5000000000;2025-03-04 02:22:36
m3_109.oml;0.049344;0.187603;0.1656805;0.165008;5000000000;2025-03-04 02:22:36
m3_103.oml;0.046656;0.186626;0.1644364;0.161954;5000000000;2025-03-04 02:22:36
m3_105.oml;0.068031;0.187847;0.1658105;0.16574;5000000000;2025-03-04 02:22:36
m3_107.oml;0.047511;0.186748;0.1637173;0.16171;5000000000;2025-03-04 02:22:36
m3_69.oml;0.046412;0.184061;0.1611232;0.162198;5000000000;2025-03-04 02:22:36
m3_102.oml;0.049221;0.190779;0.1683894;0.167817;5000000000;2025-03-04 02:22:36
m3_100.oml;0.046412;0.189069;0.1660919;0.163176;5000000000;2025-03-04 02:22:36
m3_72.oml;0.046168;0.199328;0.1678002;0.167573;5000000000;2025-03-04 02:22:36
m3_111.oml;0.047023;0.189802;0.1680829;0.164641;5000000000;2025-03-04 02:22:36
m3_70.oml;0.048855;0.194443;0.1713413;0.170748;5000000000;2025-03-04 02:22:36
m3_58.oml;0.069618;0.189435;0.1463427;0.143878;5000000000;2025-03-04 02:22:36
m3_110.oml;0.045802;0.186015;0.1618975;0.162565;5000000000;2025-03-04 02:22:36
m3_104.oml;0.048733;0.192733;0.1692984;0.165252;5000000000;2025-03-04 02:22:36
m3_206.oml;0.048855;0.188702;0.1653737;0.165496;5000000000;2025-03-04 02:22:36
m3_68.oml;0.052275;0.193221;0.1693183;0.167;5000000000;2025-03-04 02:22:36
m3_108.oml;0.071817;0.192855;0.1687036;0.1632;5000000000;2025-03-04 02:22:36
m3_106.oml;0.044947;0.187237;0.1649405;0.164641;5000000000;2025-03-04 02:22:36
m3_101.oml;0.047145;0.189557;0.1664819;0.167084;5000000000;2025-03-04 02:27:36
m3_71.oml;0.047511;0.185649;0.1637834;0.164;5000000000;2025-03-04 02:27:36
m3_67.oml;0.048489;0.18858;0.1667486;0.164153;5000000000;2025-03-04 02:27:36
m3_109.oml;0.049344;0.187603;0.1656211;0.164275;5000000000;2025-03-04 02:27:36
m3_103.oml;0.046656;0.186626;0.1643476;0.162565;5000000000;2025-03-04 02:27:36
m3_105.oml;0.068031;0.187847;0.1657167;0.165863;5000000000;2025-03-04 02:27:36
m3_107.oml;0.047511;0.186748;0.1636288;0.160855;5000000000;2025-03-04 02:27:36
m3_69.oml;0.046412;0.184061;0.1610563;0.1;5000000000;2025-03-04 02:27:36
m3_102.oml;0.049221;0.190779;0.1683046;0.169527;5000000000;2025-03-04 02:27:36
m3_100.oml;0.046412;0.189069;0.1659969;0.162809;5000000000;2025-03-04 02:27:36
m3_72.oml;0.046168;0.199328;0.1677151;0.170015;5000000000;2025-03-04 02:27:36
m3_111.oml;0.047023;0.189802;0.1680091;0.167573;5000000000;2025-03-04 02:27:36
m3_70.oml;0.048855;0.194443;0.1712664;0.168672;5000000000;2025-03-04 02:27:36
m3_58.oml;0.069618;0.189435;0.1461671;0.142656;5000000000;2025-03-04 02:27:36
m3_110.oml;0.045802;0.186015;0.1618581;0.163786;5000000000;2025-03-04 02:27:36
m3_104.oml;0.048733;0.192733;0.1692121;0.168427;5000000000;2025-03-04 02:27:36
m3_206.oml;0.048855;0.188702;0.1653027;0.163542;5000000000;2025-03-04 02:27:36
m3_68.oml;0.052275;0.193221;0.1692436;0.168427;5000000000;2025-03-04 02:27:36
m3_108.oml;0.071817;0.192855;0.1686069;0.164275;5000000000;2025-03-04 02:27:36
m3_106.oml;0.044947;0.187237;0.1648492;0.161832;5000000000;2025-03-04 02:27:36
m3_101.oml;0.047145;0.189557;0.1663703;0.16354;5000000000;2025-03-04 02:32:36
m3_71.oml;0.047511;0.185649;0.1637146;0.162198;5000000000;2025-03-04 02:32:36
m3_67.oml;0.048489;0.18858;0.166702;0.167328;5000000000;2025-03-04 02:32:36
m3_109.oml;0.049344;0.187603;0.1655603;0.163908;5000000000;2025-03-04 02:32:36
m3_103.oml;0.046656;0.186626;0.1642666;0.1628;5000000000;2025-03-04 02:32:36
m3_105.oml;0.068031;0.187847;0.1656336;0.165496;5000000000;2025-03-04 02:32:36
m3_107.oml;0.047511;0.186748;0.1635456;0.164275;5000000000;2025-03-04 02:32:36
m3_69.oml;0.046412;0.184061;0.1609911;0.162443;5000000000;2025-03-04 02:32:36
m3_102.oml;0.049221;0.190779;0.1682278;0.166351;5000000000;2025-03-04 02:32:36
m3_100.oml;0.046412;0.189069;0.1659147;0.163542;5000000000;2025-03-04 02:32:36
m3_72.oml;0.046168;0.199328;0.1676311;0.159634;5000000000;2025-03-04 02:32:36
m3_111.oml;0.047023;0.189802;0.1679354;0.16;5000000000;2025-03-04 02:32:36
m3_70.oml;0.048855;0.194443;0.1711967;0.16916;5000000000;2025-03-04 02:32:36
m3_58.oml;0.069618;0.189435;0.1460115;0.14229;5000000000;2025-03-04 02:32:36
m3_110.oml;0.045802;0.186015;0.1618121;0.159511;5000000000;2025-03-04 02:32:36
m3_104.oml;0.048733;0.192733;0.1691316;0.166229;5000000000;2025-03-04 02:32:36
m3_206.oml;0.048855;0.188702;0.1652362;0.166718;5000000000;2025-03-04 02:32:36
m3_68.oml;0.052275;0.193221;0.1691714;0.167817;5000000000;2025-03-04 02:32:36
m3_108.oml;0.071817;0.192855;0.1685185;0.1;5000000000;2025-03-04 02:32:36
m3_106.oml;0.0;0.187237;0.164762;0.0;5000000000;2025-03-04 02:32:36
m3_101.oml;0.047145;0.189557;0.1662581;0.166351;5000000000;2025-03-04 02:37:36
m3_71.oml;0.047511;0.185649;0.1636473;0.164519;5000000000;2025-03-04 02:37:36
m3_67.oml;0.048489;0.18858;0.1666566;0.165252;5000000000;2025-03-04 02:37:36
m3_109.oml;0.049344;0.187603;0.1655075;0.167206;5000000000;2025-03-04 02:37:36
m3_103.oml;0.046656;0.186626;0.1641957;0.163908;5000000000;2025-03-04 02:37:36
m3_105.oml;0.068031;0.187847;0.1655648;0.163298;5000000000;2025-03-04 02:37:36
m3_107.oml;0.047511;0.186748;0.1634751;0.162198;5000000000;2025-03-04 02:37:36
m3_69.oml;0.046412;0.184061;0.1609497;0.15829;5000000000;2025-03-04 02:37:36
m3_102.oml;0.049221;0.190779;0.1681593;0.168672;5000000000;2025-03-04 02:37:36
m3_100.oml;0.046412;0.189069;0.1658406;0.167328;5000000000;2025-03-04 02:37:36
m3_72.oml;0.046168;0.199328;0.167564;0.164397;5000000000;2025-03-04 02:37:36
m3_111.oml;0.047023;0.189802;0.1678768;0.16684;5000000000;2025-03-04 02:37:36
m3_70.oml;0.048855;0.194443;0.1711349;0.17026;5000000000;2025-03-04 02:37:36
m3_58.oml;0.069618;0.189435;0.1458702;0.145221;5000000000;2025-03-04 02:37:36
m3_110.oml;0.045802;0.186015;0.1617746;0.162198;5000000000;2025-03-04 02:37:36
m3_104.oml;0.048733;0.192733;0.1690602;0.167084;5000000000;2025-03-04 02:37:36
m3_206.oml;0.048855;0.188702;0.1651797;0.165985;5000000000;2025-03-04 02:37:36
m3_68.oml;0.052275;0.193221;0.1691071;0.168427;5000000000;2025-03-04 02:37:36
m3_108.oml;0.071817;0.192855;0.1684408;0.169771;5000000000;2025-03-04 02:37:36
m3_106.oml;0.0;0.187237;0.1646899;0.162321;5000000000;2025-03-04 02:37:36
m3_101.oml;0.047145;0.189557;0.1661658;0.1;5000000000;2025-03-04 02:42:36
m3_71.oml;0.047511;0.185649;0.1635909;0.161099;5000000000;2025-03-04 02:42:36
m3_67.oml;0.048489;0.18858;0.1666112;0.165252;5000000000;2025-03-04 02:42:36
m3_109.oml;0.049344;0.187603;0.1654607;0.165863;5000000000;2025-03-04 02:42:36
m3_103.oml;0.0;0.186626;0.1641286;0.0;5000000000;2025-03-04 02:42:36
m3_105.oml;0.068031;0.187847;0.1654986;0.162076;5000000000;2025-03-04 02:42:36
m3_107.oml;0.047511;0.186748;0.1634111;0.160489;5000000000;2025-03-04 02:42:36
m3_69.oml;0.046412;0.184061;0.1609066;0.16171;5000000000;2025-03-04 02:42:36
m3_102.oml;0.049221;0.190779;0.1680994;0.166107;5000000000;2025-03-04 02:42:36
m3_100.oml;0.046412;0.189069;0.1657751;0.167084;5000000000;2025-03-04 02:42:36
m3_72.oml;0.046168;0.199328;0.1675023;0.166229;5000000000;2025-03-04 02:42:36
m3_111.oml;0.047023;0.189802;0.1678186;0.165374;5000000000;2025-03-04 02:42:36
m3_70.oml;0.048855;0.194443;0.1710837;0.167206;5000000000;2025-03-04 02:42:36
m3_58.oml;0.069618;0.189435;0.1457492;0.144733;5000000000;2025-03-04 02:42:36
m3_110.oml;0.045802;0.186015;0.1617462;0.164397;5000000000;2025-03-04 02:42:36
m3_104.oml;0.048733;0.192733;0.1689972;0.1;5000000000;2025-03-04 02:42:36
m3_206.oml;0.048855;0.188702;0.1651285;0.16574;5000000000;2025-03-04 02:42:36
m3_68.oml;0.052275;0.193221;0.1690498;0.168305;5000000000;2025-03-04 02:42:36
m3_108.oml;0.071817;0.192855;0.1683728;0.167573;5000000000;2025-03-04 02:42:36
m3_106.oml;0.0;0.187237;0.1646244;0.164031;5000000000;2025-03-04 02:42:36
m3_101.oml;0.047145;0.189557;0.166091;0.16745;5000000000;2025-03-04 02:47:36
m3_71.oml;0.047511;0.185649;0.1635522;0.160733;5000000000;2025-03-04 02:47:36
m3_67.oml;0.048489;0.18858;0.1665782;0.167084;5000000000;2025-03-04 02:47:36
m3_109.oml;0.049344;0.187603;0.1654226;0.16684;5000000000;2025-03-04 02:47:36
m3_103.oml;0.0;0.186626;0.1640777;0.163298;5000000000;2025-03-04 02:47:36
m3_105.oml;0.068031;0.187847;0.1654446;0.1;5000000000;2025-03-04 02:47:36
m3_107.oml;0.047511;0.186748;0.163362;0.161099;5000000000;2025-03-04 02:47:36
m3_69.oml;0.046412;0.184061;0.1608606;0.158779;5000000000;2025-03-04 02:47:36
m3_102.oml;0.049221;0.190779;0.1680533;0.167695;5000000000;2025-03-04 02:47:36
m3_100.oml;0.046412;0.189069;0.1657235;0.161954;5000000000;2025-03-04 02:47:36
m3_72.oml;0.046168;0.199328;0.1674472;0.166229;5000000000;2025-03-04 02:47:36
m3_111.oml;0.047023;0.189802;0.1677757;0.167328;5000000000;2025-03-04 02:47:36
m3_70.oml;0.048855;0.194443;0.1710415;0.172214;5000000000;2025-03-04 02:47:36
m3_58.oml;0.069618;0.189435;0.1456558;0.143;5000000000;2025-03-04 02:47:36
m3_110.oml;0.045802;0.186015;0.1617237;0.163542;5000000000;2025-03-04 02:47:36
m3_104.oml;0.048733;0.192733;0.1689486;0.168916;5000000000;2025-03-04 02:47:36
m3_206.oml;0.048855;0.188702;0.1650871;0.164031;5000000000;2025-03-04 02:47:36
m3_68.oml;0.052275;0.193221;0.169007;0.165863;5000000000;2025-03-04 02:47:36
m3_108.oml;0.071817;0.192855;0.1683216;0.167817;5000000000;2025-03-04 02:47:36
m3_106.oml;0.0;0.187237;0.1645717;0.165374;5000000000;2025-03-04 02:47:36
m3_101.oml;0.047145;0.189557;0.1660196;0.16537;5000000000;2025-03-04 02:52:36
m3_71.oml;0.047511;0.185649;0.1635141;0.159634;5000000000;2025-03-04 02:52:36
m3_67.oml;0.048489;0.18858;0.1665495;0.166351;5000000000;2025-03-04 02:52:36
m3_109.oml;0.049344;0.187603;0.1653881;0.165618;5000000000;2025-03-04 02:52:36
m3_103.oml;0.0;0.186626;0.1640307;0.162687;5000000000;2025-03-04 02:52:36
m3_105.oml;0.068031;0.187847;0.165395;0.164;5000000000;2025-03-04 02:52:36
m3_107.oml;0.047511;0.186748;0.1633148;0.162565;5000000000;2025-03-04 02:52:36
m3_69.oml;0.046412;0.184061;0.1608273;0.159634;5000000000;2025-03-04 02:52:36
m3_102.oml;0.049221;0.190779;0.1680101;0.16;5000000000;2025-03-04 02:52:36
m3_100.oml;0.046412;0.189069;0.1656739;0.164275;5000000000;2025-03-04 02:52:36
m3_72.oml;0.046168;0.199328;0.1673967;0.16745;5000000000;2025-03-04 02:52:36
m3_111.oml;0.047023;0.189802;0.1677359;0.16855;5000000000;2025-03-04 02:52:36
m3_70.oml;0.0;0.194443;0.1710036;0.0;5000000000;2025-03-04 02:52:36
m3_58.oml;0.069618;0.189435;0.1455635;0.138382;5000000000;2025-03-04 02:52:36
