12;04-03-2025 02:20:06.086;04-03-2025 02:20:04.672;1414
12;04-03-2025 02:20:23.912;04-03-2025 02:20:23.404;508
7;04-03-2025 02:42:58.649;04-03-2025 02:19:54.494;1384155
9;04-03-2025 02:43:34.515;04-03-2025 02:26:49.603;1004912
5;04-03-2025 02:45:43.892;04-03-2025 02:38:29.871;434021
16;04-03-2025 02:48:14.580;04-03-2025 02:36:04.301;730279
16;04-03-2025 03:03:28.102;04-03-2025 02:55:27.631;480471
9;04-03-2025 03:07:37.031;04-03-2025 03:06:20.293;76738
16;04-03-2025 03:12:24.519;04-03-2025 03:09:04.087;200432
16;04-03-2025 03:12:31.555;04-03-2025 03:12:24.685;6870
16;04-03-2025 03:12:42.184;04-03-2025 03:12:37.642;4542
16;04-03-2025 03:12:58.433;04-03-2025 03:12:56.166;2267
16;04-03-2025 03:13:04.484;04-03-2025 03:12:59.158;5326
16;04-03-2025 03:13:16.172;04-03-2025 03:13:13.619;2553
16;04-03-2025 03:13:23.796;04-03-2025 03:13:17.325;6471
16;04-03-2025 03:13:47.632;04-03-2025 03:13:25.518;22114
16;04-03-2025 03:13:47.764;04-03-2025 03:13:47.676;88
16;04-03-2025 03:14:04.926;04-03-2025 03:13:57.667;7259
16;04-03-2025 03:14:10.775;04-03-2025 03:14:07.840;2935
16;04-03-2025 03:14:16.050;04-03-2025 03:14:11.970;4080
16;04-03-2025 03:14:21.688;04-03-2025 03:14:17.175;4513
16;04-03-2025 03:17:19.627;04-03-2025 03:14:27.358;172269
4;04-03-2025 03:50:00.337;04-03-2025 03:26:54.561;1385776
13;04-03-2025 03:57:19.317;04-03-2025 03:24:03.597;1995720
15;04-03-2025 03:58:39.149;04-03-2025 02:52:19.354;3979795
3;04-03-2025 04:22:39.543;04-03-2025 03:24:59.282;3460261
14;04-03-2025 04:23:22.851;04-03-2025 03:59:44.197;1418654
4;04-03-2025 04:24:29.340;04-03-2025 04:12:42.187;707153
15;04-03-2025 04:26:09.818;04-03-2025 04:23:32.010;157808
16;04-03-2025 04:28:35.191;04-03-2025 03:48:14.310;2420881
9;04-03-2025 04:43:25.023;04-03-2025 03:32:09.991;4275032
12;04-03-2025 04:58:49.351;04-03-2025 04:23:29.538;2119813
15;04-03-2025 05:02:03.312;04-03-2025 04:48:41.691;801621
12;04-03-2025 05:03:42.132;04-03-2025 05:02:19.767;82365
11;04-03-2025 05:03:53.333;04-03-2025 03:08:52.007;6901326
4;04-03-2025 05:05:54.062;04-03-2025 04:58:29.122;444940
12;04-03-2025 05:08:19.993;04-03-2025 05:05:02.163;197830
10;04-03-2025 05:17:54.992;04-03-2025 04:45:54.372;1920620
1;04-03-2025 05:19:29.202;04-03-2025 05:19:15.653;13549
10;04-03-2025 05:42:40.087;04-03-2025 05:21:02.595;1297492
2;04-03-2025 05:48:02.408;04-03-2025 05:15:01.823;1980585
16;04-03-2025 05:48:14.328;04-03-2025 05:48:13.149;1179
16;04-03-2025 05:48:31.750;04-03-2025 05:48:23.564;8186
7;04-03-2025 05:48:32.440;04-03-2025 05:44:48.184;224256
12;04-03-2025 05:48:34.293;04-03-2025 05:48:12.937;21356
1;04-03-2025 06:03:28.984;04-03-2025 05:31:59.047;1889937
10;04-03-2025 06:05:49.659;04-03-2025 05:48:29.952;1039707
14;04-03-2025 06:38:54.135;04-03-2025 04:32:24.900;7589235
12;04-03-2025 06:54:29.165;04-03-2025 05:48:37.194;3951971
8;04-03-2025 07:08:38.681;04-03-2025 03:23:34.616;13504065
14;04-03-2025 07:21:58.280;04-03-2025 06:54:22.752;1655528
13;04-03-2025 07:26:03.663;04-03-2025 05:55:29.611;5434052
2;04-03-2025 07:33:08.675;04-03-2025 05:48:33.306;6275369
10;04-03-2025 07:48:24.412;04-03-2025 07:42:59.961;324451
12;04-03-2025 08:04:59.426;04-03-2025 07:34:07.782;1851644
4;04-03-2025 08:07:12.001;04-03-2025 06:18:09.316;6542685
7;04-03-2025 08:16:33.025;04-03-2025 05:57:08.835;8364190
13;04-03-2025 08:27:28.155;04-03-2025 08:04:38.589;1369566
14;04-03-2025 08:29:59.320;04-03-2025 08:22:10.871;468449
10;04-03-2025 08:34:34.987;04-03-2025 07:59:58.929;2076058
11;04-03-2025 08:35:06.976;04-03-2025 06:47:51.976;6435000
