0;98;22433546654866480;22433540022267475
2;98;22433547172412412;22433540070284869
1;98;22433546574398688;22433540678421509
3;99;22433551401131012;22433544876368481
1;99;22433551575084220;22433545142266522
0;99;22433551656190304;22433545285925078
2;99;22433552192981428;22433547605899994
1;100;22433556573910432;22433549957705266
3;100;22433556401758232;22433549963853252
2;100;22433557185917476;22433550021906246
0;100;22433556656607076;22433550197867458
3;101;22433561402410012;22433554940724914
1;101;22433561574231308;22433555045250431
0;101;22433561655758532;22433555061145217
2;101;22433562180749264;22433555189769067
1;102;22433566563957564;22433559893286686
3;102;22433566402708728;22433559900366056
2;102;22433567173123012;22433559941003057
0;102;22433566654759520;22433560053030498
1;103;22433571562730764;22433564884752898
3;103;22433571402689128;22433564891428521
2;103;22433572165892144;22433564964497657
0;103;22433571656164660;22433565108444808
3;104;22433576401872844;22433569866869881
1;104;22433576561735568;22433569988297468
2;104;22433577159206520;22433570004015701
0;104;22433576681723260;22433572579937811
1;105;22433581552580384;22433574883838098
3;105;22433581401996988;22433574890506143
2;105;22433582151877956;22433574926350161
0;105;22433581681372968;22433575124509089
3;106;22433586401802584;22433579881792235
0;106;22433586681018168;22433579971763965
1;106;22433586551265216;22433580019637242
2;106;22433587144001028;22433580078752862
1;107;22433591546625208;22433584915432739
3;107;22433591402106152;22433584922190793
0;107;22433591682103108;22433585075284040
2;107;22433592143276596;22433585139231638
3;108;22433596402234176;22433589898558262
2;108;22433597141863436;22433589971458317
1;108;22433596547070180;22433590146778924
0;108;22433596697110476;22433591474968410
3;109;22433601401874632;22433594921239326
1;109;22433601545511976;22433594922291986
2;109;22433602139329596;22433594994802485
0;109;22433601675314604;22433595218818504
3;110;22433606402472108;22433599928931504
1;110;22433606544600148;22433600002288775
2;110;22433607136452472;22433600016039311
